2022-04-27 09:14:16,001 DEBUG Namespace(arch='vgg11_bn', attack_client=0, attack_epochs=300, attack_style='GM_option_CIFAR100', average_time=1, batch_size=128, bottleneck_option='None', cutlayer=4, data_proportion=1.0, dataset='cifar10', filename='ace_V2_epoch_vgg11_bn_cutlayer_4_client_1_seed125_dataset_cifar10_lr_0.05_200epoch', folder='saves/baseline', learning_rate=0.005, noniid_ratio=1.0, num_client=1, num_epochs='best', num_query=10000, random_seed=123, regularization='None', regularization_strength=0.0, scheme='V2_epoch', surrogate_arch='longer', test_best=True, train_clas_layer=5.0)
2022-04-27 09:14:20,045 DEBUG Test (client-0):	Loss 0.6164 (0.3623)	Prec@1 81.250 (91.890)
2022-04-27 09:14:20,045 DEBUG  * Prec@1 91.890
2022-04-27 09:14:20,139 DEBUG 16
2022-04-27 09:14:20,139 DEBUG surrogate parameter has 16 trainable parameters!
2022-04-27 09:14:28,626 DEBUG epoch: 0, val_acc: 9.69, val_fidelity: 9.98
2022-04-27 09:14:33,504 DEBUG epoch: 1, train_acc: 0.0, val_acc: 10.59, fidel_score: 10.29, acc_loss: 0.0, grad_loss: 20.017196703560746
2022-04-27 09:14:38,490 DEBUG epoch: 2, train_acc: 0.0, val_acc: 11.13, fidel_score: 11.1, acc_loss: 0.0, grad_loss: 19.308536119098903
2022-04-27 09:14:43,464 DEBUG epoch: 3, train_acc: 0.0, val_acc: 11.22, fidel_score: 10.81, acc_loss: 0.0, grad_loss: 19.28781514228145
2022-04-27 09:14:48,460 DEBUG epoch: 4, train_acc: 0.0, val_acc: 11.25, fidel_score: 10.93, acc_loss: 0.0, grad_loss: 19.290635507318036
2022-04-27 09:14:53,385 DEBUG epoch: 5, train_acc: 0.0, val_acc: 11.58, fidel_score: 11.17, acc_loss: 0.0, grad_loss: 19.281834083267405
2022-04-27 09:14:58,065 DEBUG epoch: 6, train_acc: 0.0, val_acc: 11.98, fidel_score: 11.75, acc_loss: 0.0, grad_loss: 19.274130857443506
2022-04-27 09:15:02,730 DEBUG epoch: 7, train_acc: 0.0, val_acc: 11.89, fidel_score: 11.62, acc_loss: 0.0, grad_loss: 19.255141777328298
2022-04-27 09:15:07,320 DEBUG epoch: 8, train_acc: 0.0, val_acc: 12.4, fidel_score: 12.17, acc_loss: 0.0, grad_loss: 19.253508845462076
2022-04-27 09:15:12,005 DEBUG epoch: 9, train_acc: 0.0, val_acc: 17.42, fidel_score: 17.43, acc_loss: 0.0, grad_loss: 19.230122312714784
2022-04-27 09:15:16,745 DEBUG epoch: 10, train_acc: 0.0, val_acc: 14.31, fidel_score: 14.07, acc_loss: 0.0, grad_loss: 19.209460560279556
2022-04-27 09:15:21,405 DEBUG epoch: 11, train_acc: 0.0, val_acc: 23.64, fidel_score: 23.73, acc_loss: 0.0, grad_loss: 19.236579218997232
2022-04-27 09:15:26,121 DEBUG epoch: 12, train_acc: 0.0, val_acc: 12.36, fidel_score: 12.1, acc_loss: 0.0, grad_loss: 19.251943177814724
2022-04-27 09:15:30,851 DEBUG epoch: 13, train_acc: 0.0, val_acc: 12.53, fidel_score: 12.26, acc_loss: 0.0, grad_loss: 19.26103244250334
2022-04-27 09:15:35,689 DEBUG epoch: 14, train_acc: 0.0, val_acc: 13.12, fidel_score: 13.14, acc_loss: 0.0, grad_loss: 19.225919047488443
2022-04-27 09:15:40,640 DEBUG epoch: 15, train_acc: 0.0, val_acc: 12.29, fidel_score: 12.04, acc_loss: 0.0, grad_loss: 19.207280605654173
2022-04-27 09:15:45,512 DEBUG epoch: 16, train_acc: 0.0, val_acc: 10.55, fidel_score: 10.3, acc_loss: 0.0, grad_loss: 19.193138726149932
2022-04-27 09:15:50,258 DEBUG epoch: 17, train_acc: 0.0, val_acc: 16.75, fidel_score: 16.4, acc_loss: 0.0, grad_loss: 19.148487501506565
2022-04-27 09:15:54,973 DEBUG epoch: 18, train_acc: 0.0, val_acc: 11.2, fidel_score: 10.98, acc_loss: 0.0, grad_loss: 19.218859201745143
2022-04-27 09:15:59,712 DEBUG epoch: 19, train_acc: 0.0, val_acc: 12.91, fidel_score: 12.83, acc_loss: 0.0, grad_loss: 19.204356471194497
2022-04-27 09:16:04,514 DEBUG epoch: 20, train_acc: 0.0, val_acc: 14.41, fidel_score: 14.24, acc_loss: 0.0, grad_loss: 19.136579537693457
2022-04-27 09:16:09,398 DEBUG epoch: 21, train_acc: 0.0, val_acc: 11.31, fidel_score: 11.12, acc_loss: 0.0, grad_loss: 19.105438980875135
2022-04-27 09:16:14,216 DEBUG epoch: 22, train_acc: 0.0, val_acc: 10.01, fidel_score: 9.74, acc_loss: 0.0, grad_loss: 19.192337036132812
2022-04-27 09:16:19,035 DEBUG epoch: 23, train_acc: 0.0, val_acc: 14.29, fidel_score: 14.63, acc_loss: 0.0, grad_loss: 19.229243652730048
2022-04-27 09:16:23,704 DEBUG epoch: 24, train_acc: 0.0, val_acc: 15.44, fidel_score: 15.97, acc_loss: 0.0, grad_loss: 19.240404080741012
2022-04-27 09:16:28,334 DEBUG epoch: 25, train_acc: 0.0, val_acc: 10.46, fidel_score: 10.22, acc_loss: 0.0, grad_loss: 19.231548309326172
2022-04-27 09:16:32,991 DEBUG epoch: 26, train_acc: 0.0, val_acc: 10.25, fidel_score: 10.08, acc_loss: 0.0, grad_loss: 19.207814228685596
2022-04-27 09:16:37,654 DEBUG epoch: 27, train_acc: 0.0, val_acc: 10.06, fidel_score: 9.83, acc_loss: 0.0, grad_loss: 19.1920402140557
