2022-04-27 04:25:48,269 DEBUG Namespace(arch='vgg11_bn', attack_client=0, attack_epochs=300, attack_style='GM_option_CIFAR100', average_time=1, batch_size=128, bottleneck_option='None', cutlayer=4, data_proportion=1.0, dataset='cifar10', filename='ace_V2_epoch_vgg11_bn_cutlayer_4_client_1_seed125_dataset_cifar10_lr_0.05_200epoch', folder='saves/baseline', learning_rate=0.005, noniid_ratio=1.0, num_client=1, num_epochs='best', num_query=10000, random_seed=123, regularization='None', regularization_strength=0.0, scheme='V2_epoch', surrogate_arch='shorter', test_best=True, train_clas_layer=4.0)
2022-04-27 04:25:52,327 DEBUG Test (client-0):	Loss 0.6164 (0.3623)	Prec@1 81.250 (91.890)
2022-04-27 04:25:52,327 DEBUG  * Prec@1 91.890
2022-04-27 04:25:52,447 DEBUG 8
2022-04-27 04:25:52,447 DEBUG surrogate parameter has 8 trainable parameters!
2022-04-27 04:26:01,317 DEBUG epoch: 0, val_acc: 10.15, val_fidelity: 10.45
2022-04-27 04:26:05,942 DEBUG epoch: 1, train_acc: 0.0, val_acc: 69.16, fidel_score: 71.21, acc_loss: 0.0, grad_loss: 21.961755148972138
2022-04-27 04:26:10,566 DEBUG epoch: 2, train_acc: 0.0, val_acc: 68.42, fidel_score: 70.53, acc_loss: 0.0, grad_loss: 18.35682340211506
2022-04-27 04:26:15,003 DEBUG epoch: 3, train_acc: 0.0, val_acc: 82.23, fidel_score: 84.72, acc_loss: 0.0, grad_loss: 18.125526657587365
2022-04-27 04:26:19,465 DEBUG epoch: 4, train_acc: 0.0, val_acc: 87.73, fidel_score: 91.94, acc_loss: 0.0, grad_loss: 17.184750569017627
2022-04-27 04:26:23,786 DEBUG epoch: 5, train_acc: 0.0, val_acc: 86.57, fidel_score: 89.7, acc_loss: 0.0, grad_loss: 16.01276104359687
2022-04-27 04:26:28,156 DEBUG epoch: 6, train_acc: 0.0, val_acc: 82.25, fidel_score: 84.95, acc_loss: 0.0, grad_loss: 16.859515829931333
2022-04-27 04:26:32,646 DEBUG epoch: 7, train_acc: 0.0, val_acc: 78.86, fidel_score: 81.02, acc_loss: 0.0, grad_loss: 16.304478029661542
2022-04-27 04:26:36,879 DEBUG epoch: 8, train_acc: 0.0, val_acc: 64.71, fidel_score: 66.83, acc_loss: 0.0, grad_loss: 16.810706223113627
2022-04-27 04:26:41,496 DEBUG epoch: 9, train_acc: 0.0, val_acc: 86.56, fidel_score: 89.97, acc_loss: 0.0, grad_loss: 17.34631727918794
2022-04-27 04:26:46,018 DEBUG epoch: 10, train_acc: 0.0, val_acc: 72.94, fidel_score: 75.07, acc_loss: 0.0, grad_loss: 16.88360727286037
2022-04-27 04:26:50,527 DEBUG epoch: 11, train_acc: 0.0, val_acc: 44.9, fidel_score: 45.98, acc_loss: 0.0, grad_loss: 16.404908373386046
2022-04-27 04:26:55,203 DEBUG epoch: 12, train_acc: 0.0, val_acc: 90.73, fidel_score: 95.18, acc_loss: 0.0, grad_loss: 18.050087506258034
2022-04-27 04:26:59,621 DEBUG epoch: 13, train_acc: 0.0, val_acc: 85.84, fidel_score: 88.69, acc_loss: 0.0, grad_loss: 15.938110641286343
2022-04-27 04:27:04,133 DEBUG epoch: 14, train_acc: 0.0, val_acc: 79.1, fidel_score: 82.54, acc_loss: 0.0, grad_loss: 17.196967462950116
2022-04-27 04:27:08,619 DEBUG epoch: 15, train_acc: 0.0, val_acc: 74.51, fidel_score: 76.4, acc_loss: 0.0, grad_loss: 17.298020556003234
2022-04-27 04:27:13,049 DEBUG epoch: 16, train_acc: 0.0, val_acc: 69.04, fidel_score: 72.41, acc_loss: 0.0, grad_loss: 17.7750596517249
2022-04-27 04:27:17,472 DEBUG epoch: 17, train_acc: 0.0, val_acc: 73.4, fidel_score: 76.25, acc_loss: 0.0, grad_loss: 17.08478798443758
2022-04-27 04:27:21,932 DEBUG epoch: 18, train_acc: 0.0, val_acc: 64.46, fidel_score: 66.66, acc_loss: 0.0, grad_loss: 16.963623952262008
2022-04-27 04:27:26,138 DEBUG epoch: 19, train_acc: 0.0, val_acc: 67.82, fidel_score: 69.69, acc_loss: 0.0, grad_loss: 17.421083136449887
2022-04-27 04:27:30,690 DEBUG epoch: 20, train_acc: 0.0, val_acc: 62.98, fidel_score: 64.86, acc_loss: 0.0, grad_loss: 17.756810538376435
2022-04-27 04:27:35,310 DEBUG epoch: 21, train_acc: 0.0, val_acc: 79.73, fidel_score: 83.06, acc_loss: 0.0, grad_loss: 17.605698694156693
2022-04-27 04:27:39,712 DEBUG epoch: 22, train_acc: 0.0, val_acc: 69.43, fidel_score: 71.1, acc_loss: 0.0, grad_loss: 16.279564193532437
2022-04-27 04:27:44,407 DEBUG epoch: 23, train_acc: 0.0, val_acc: 58.05, fidel_score: 59.74, acc_loss: 0.0, grad_loss: 16.41370257848426
