2022-04-21 03:52:40,603 DEBUG Namespace(arch='vgg11_bn', attack_client=0, attack_epochs=300, attack_style='SoftTrain_option', average_time=1, batch_size=128, bottleneck_option='None', cutlayer=4, data_proportion=0.2, dataset='cifar10', filename='ace_V2_epoch_vgg11_bn_cutlayer_4_client_1_seed125_dataset_cifar10_lr_0.05_200epoch', folder='saves/baseline', learning_rate=0.005, noniid_ratio=1.0, num_client=1, num_epochs='best', num_query=10000, random_seed=123, regularization='None', regularization_strength=0.0, scheme='V2_epoch', surrogate_arch='same', test_best=True, train_clas_layer=2.0)
2022-04-21 03:52:44,105 DEBUG Test (client-0):	Loss 0.6165 (0.3623)	Prec@1 81.250 (91.890)
2022-04-21 03:52:44,105 DEBUG  * Prec@1 91.890
2022-04-21 03:52:44,105 DEBUG load 1.weight to surrogate
2022-04-21 03:52:44,105 DEBUG load 1.bias to surrogate
2022-04-21 03:52:44,106 DEBUG 4
2022-04-21 03:52:44,106 DEBUG surrogate parameter has 4 trainable parameters!
2022-04-21 03:52:48,225 DEBUG epoch: 0, val_acc: 10.16
2022-04-21 03:52:50,097 DEBUG epoch: 1, train_acc: 90.80300632911393, val_acc: 91.93, acc_loss: 0.48403320296467106, grad_loss: None
2022-04-21 03:52:52,023 DEBUG epoch: 2, train_acc: 97.69580696202532, val_acc: 91.92, acc_loss: 0.10209204878988146, grad_loss: None
2022-04-21 03:52:53,905 DEBUG epoch: 3, train_acc: 98.11115506329114, val_acc: 91.96, acc_loss: 0.08342726262215572, grad_loss: None
2022-04-21 03:52:55,808 DEBUG epoch: 4, train_acc: 98.05181962025317, val_acc: 91.88, acc_loss: 0.0784149857803802, grad_loss: None
2022-04-21 03:52:57,697 DEBUG epoch: 5, train_acc: 98.0617088607595, val_acc: 91.99, acc_loss: 0.07289643694139734, grad_loss: None
2022-04-21 03:52:59,590 DEBUG epoch: 6, train_acc: 97.86392405063292, val_acc: 91.9, acc_loss: 0.07974896210988489, grad_loss: None
2022-04-21 03:53:01,479 DEBUG epoch: 7, train_acc: 97.91337025316456, val_acc: 91.93, acc_loss: 0.08092252219308026, grad_loss: None
2022-04-21 03:53:03,392 DEBUG epoch: 8, train_acc: 97.87381329113924, val_acc: 91.99, acc_loss: 0.08131494156167476, grad_loss: None
2022-04-21 03:53:05,297 DEBUG epoch: 9, train_acc: 98.28916139240506, val_acc: 91.86, acc_loss: 0.06626094831743196, grad_loss: None
2022-04-21 03:53:07,212 DEBUG epoch: 10, train_acc: 98.18037974683544, val_acc: 91.85, acc_loss: 0.0708016357502511, grad_loss: None
2022-04-21 03:53:09,114 DEBUG epoch: 11, train_acc: 97.8935917721519, val_acc: 91.88, acc_loss: 0.08019641314079112, grad_loss: None
