2022-04-21 01:41:41,996 DEBUG Namespace(arch='vgg11_bn', attack_client=0, attack_epochs=300, attack_style='GM_option_SVHN', average_time=1, batch_size=128, bottleneck_option='None', cutlayer=4, data_proportion=1.0, dataset='cifar10', filename='ace_V2_epoch_vgg11_bn_cutlayer_4_client_1_seed125_dataset_cifar10_lr_0.05_200epoch', folder='saves/baseline', learning_rate=0.005, noniid_ratio=1.0, num_client=1, num_epochs='best', num_query=10000, random_seed=123, regularization='None', regularization_strength=0.0, scheme='V2_epoch', surrogate_arch='same', test_best=True, train_clas_layer=5.0)
2022-04-21 01:41:45,498 DEBUG Test (client-0):	Loss 0.6165 (0.3623)	Prec@1 81.250 (91.890)
2022-04-21 01:41:45,498 DEBUG  * Prec@1 91.890
2022-04-21 01:41:45,503 DEBUG load 0.weight to surrogate
2022-04-21 01:41:45,503 DEBUG load 0.bias to surrogate
2022-04-21 01:41:45,504 DEBUG load 1.weight to surrogate
2022-04-21 01:41:45,504 DEBUG load 1.bias to surrogate
2022-04-21 01:41:45,504 DEBUG load 1.running_mean to surrogate
2022-04-21 01:41:45,504 DEBUG load 1.running_var to surrogate
2022-04-21 01:41:45,504 DEBUG load 1.num_batches_tracked to surrogate
2022-04-21 01:41:45,504 DEBUG load 3.weight to surrogate
2022-04-21 01:41:45,504 DEBUG load 3.bias to surrogate
2022-04-21 01:41:45,504 DEBUG load 4.weight to surrogate
2022-04-21 01:41:45,504 DEBUG load 4.bias to surrogate
2022-04-21 01:41:45,504 DEBUG load 4.running_mean to surrogate
2022-04-21 01:41:45,504 DEBUG load 4.running_var to surrogate
2022-04-21 01:41:45,504 DEBUG load 4.num_batches_tracked to surrogate
2022-04-21 01:41:45,505 DEBUG load 7.weight to surrogate
2022-04-21 01:41:45,505 DEBUG load 7.bias to surrogate
2022-04-21 01:41:45,505 DEBUG load 8.weight to surrogate
2022-04-21 01:41:45,505 DEBUG load 8.bias to surrogate
2022-04-21 01:41:45,505 DEBUG load 8.running_mean to surrogate
2022-04-21 01:41:45,505 DEBUG load 8.running_var to surrogate
2022-04-21 01:41:45,505 DEBUG load 8.num_batches_tracked to surrogate
2022-04-21 01:41:45,505 DEBUG load 10.weight to surrogate
2022-04-21 01:41:45,505 DEBUG load 10.bias to surrogate
2022-04-21 01:41:45,505 DEBUG load 11.weight to surrogate
2022-04-21 01:41:45,505 DEBUG load 11.bias to surrogate
2022-04-21 01:41:45,505 DEBUG load 11.running_mean to surrogate
2022-04-21 01:41:45,505 DEBUG load 11.running_var to surrogate
2022-04-21 01:41:45,506 DEBUG load 11.num_batches_tracked to surrogate
2022-04-21 01:41:45,510 DEBUG 8
2022-04-21 01:41:45,511 DEBUG 14
2022-04-21 01:41:45,511 DEBUG surrogate parameter has 14 trainable parameters!
2022-04-21 01:41:51,406 DEBUG epoch: 0, val_acc: 8.69
2022-04-21 01:41:54,185 DEBUG epoch: 1, train_acc: 0.0, val_acc: 8.99, acc_loss: 0.0, grad_loss: 4.032503132820129
2022-04-21 01:41:57,009 DEBUG epoch: 2, train_acc: 0.0, val_acc: 9.31, acc_loss: 0.0, grad_loss: 4.032229516506195
2022-04-21 01:41:59,791 DEBUG epoch: 3, train_acc: 0.0, val_acc: 9.67, acc_loss: 0.0, grad_loss: 4.0319692373275755
2022-04-21 01:42:02,569 DEBUG epoch: 4, train_acc: 0.0, val_acc: 10.07, acc_loss: 0.0, grad_loss: 4.031718287467957
2022-04-21 01:42:05,391 DEBUG epoch: 5, train_acc: 0.0, val_acc: 10.44, acc_loss: 0.0, grad_loss: 4.031476261615754
2022-04-21 01:42:08,241 DEBUG epoch: 6, train_acc: 0.0, val_acc: 10.81, acc_loss: 0.0, grad_loss: 4.0312370944023135
2022-04-21 01:42:11,029 DEBUG epoch: 7, train_acc: 0.0, val_acc: 11.24, acc_loss: 0.0, grad_loss: 4.030998401641845
2022-04-21 01:42:13,802 DEBUG epoch: 8, train_acc: 0.0, val_acc: 11.77, acc_loss: 0.0, grad_loss: 4.030759611129761
2022-04-21 01:42:16,602 DEBUG epoch: 9, train_acc: 0.0, val_acc: 12.21, acc_loss: 0.0, grad_loss: 4.030508878231049
2022-04-21 01:42:19,388 DEBUG epoch: 10, train_acc: 0.0, val_acc: 13.07, acc_loss: 0.0, grad_loss: 4.03025532245636
2022-04-21 01:42:22,157 DEBUG epoch: 11, train_acc: 0.0, val_acc: 14.15, acc_loss: 0.0, grad_loss: 4.029982507228851
2022-04-21 01:42:24,964 DEBUG epoch: 12, train_acc: 0.0, val_acc: 15.74, acc_loss: 0.0, grad_loss: 4.029699642658233
2022-04-21 01:42:27,767 DEBUG epoch: 13, train_acc: 0.0, val_acc: 17.73, acc_loss: 0.0, grad_loss: 4.0293975353240965
2022-04-21 01:42:30,554 DEBUG epoch: 14, train_acc: 0.0, val_acc: 20.23, acc_loss: 0.0, grad_loss: 4.02906895160675
2022-04-21 01:42:33,373 DEBUG epoch: 15, train_acc: 0.0, val_acc: 22.6, acc_loss: 0.0, grad_loss: 4.028712992668152
2022-04-21 01:42:36,165 DEBUG epoch: 16, train_acc: 0.0, val_acc: 24.9, acc_loss: 0.0, grad_loss: 4.028321452140808
2022-04-21 01:42:38,974 DEBUG epoch: 17, train_acc: 0.0, val_acc: 27.4, acc_loss: 0.0, grad_loss: 4.027882499694824
2022-04-21 01:42:41,772 DEBUG epoch: 18, train_acc: 0.0, val_acc: 29.71, acc_loss: 0.0, grad_loss: 4.02739146232605
2022-04-21 01:42:44,555 DEBUG epoch: 19, train_acc: 0.0, val_acc: 31.56, acc_loss: 0.0, grad_loss: 4.026829223632813
2022-04-21 01:42:47,404 DEBUG epoch: 20, train_acc: 0.0, val_acc: 33.59, acc_loss: 0.0, grad_loss: 4.026183369159699
2022-04-21 01:42:50,187 DEBUG epoch: 21, train_acc: 0.0, val_acc: 35.44, acc_loss: 0.0, grad_loss: 4.025430819988251
