2022-04-25 18:10:09,693 DEBUG Namespace(arch='vgg11_bn', attack_client=0, attack_epochs=300, attack_style='GM_option_SVHN', average_time=1, batch_size=128, bottleneck_option='None', cutlayer=4, data_proportion=1.0, dataset='cifar100', filename='ace_V2_epoch_vgg11_bn_cutlayer_4_client_1_seed125_dataset_cifar100_lr_0.05_200epoch', folder='saves/baseline', learning_rate=0.005, noniid_ratio=1.0, num_client=1, num_epochs='best', num_query=10000, random_seed=123, regularization='None', regularization_strength=0.0, scheme='V2_epoch', surrogate_arch='same', test_best=True, train_clas_layer=3.0)
2022-04-25 18:10:13,221 DEBUG Test (client-0):	Loss 1.2311 (1.7817)	Prec@1 75.000 (68.630)
2022-04-25 18:10:13,221 DEBUG  * Prec@1 68.630
2022-04-25 18:10:13,222 DEBUG 6
2022-04-25 18:10:13,222 DEBUG surrogate parameter has 6 trainable parameters!
2022-04-25 18:10:19,351 DEBUG epoch: 0, val_acc: 0.48, val_fidelity: 0.34
2022-04-25 18:10:22,129 DEBUG epoch: 1, train_acc: 0.0, val_acc: 0.64, fidel_score: 0.51, acc_loss: 0.0, grad_loss: 4.075996899906593
2022-04-25 18:10:24,926 DEBUG epoch: 2, train_acc: 0.0, val_acc: 0.97, fidel_score: 0.97, acc_loss: 0.0, grad_loss: 4.070964903771123
2022-04-25 18:10:27,707 DEBUG epoch: 3, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 4.019726596301115
2022-04-25 18:10:30,486 DEBUG epoch: 4, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 3.42022310329389
2022-04-25 18:10:33,269 DEBUG epoch: 5, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 3.261571328851241
2022-04-25 18:10:36,040 DEBUG epoch: 6, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 3.1141483874260625
2022-04-25 18:10:38,787 DEBUG epoch: 7, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 3.049437945402121
2022-04-25 18:10:41,548 DEBUG epoch: 8, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.965507425839388
2022-04-25 18:10:44,320 DEBUG epoch: 9, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.914619838135152
2022-04-25 18:10:47,119 DEBUG epoch: 10, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.8813874449910997
2022-04-25 18:10:49,907 DEBUG epoch: 11, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 3.032632758345785
