2022-04-21 01:55:57,013 DEBUG Namespace(arch='vgg11_bn', attack_client=0, attack_epochs=300, attack_style='GM_option_CIFAR100', average_time=1, batch_size=128, bottleneck_option='None', cutlayer=4, data_proportion=1.0, dataset='cifar10', filename='ace_V2_epoch_vgg11_bn_cutlayer_4_client_1_seed125_dataset_cifar10_lr_0.05_200epoch', folder='saves/baseline', learning_rate=0.05, noniid_ratio=1.0, num_client=1, num_epochs='best', num_query=1000, random_seed=123, regularization='None', regularization_strength=0.0, scheme='V2_epoch', surrogate_arch='same', test_best=True, train_clas_layer=8.0)
2022-04-21 01:56:00,484 DEBUG Test (client-0):	Loss 0.6165 (0.3623)	Prec@1 81.250 (91.890)
2022-04-21 01:56:00,484 DEBUG  * Prec@1 91.890
2022-04-21 01:56:00,490 DEBUG load 0.weight to surrogate
2022-04-21 01:56:00,490 DEBUG load 0.bias to surrogate
2022-04-21 01:56:00,491 DEBUG load 1.weight to surrogate
2022-04-21 01:56:00,491 DEBUG load 1.bias to surrogate
2022-04-21 01:56:00,491 DEBUG load 1.running_mean to surrogate
2022-04-21 01:56:00,491 DEBUG load 1.running_var to surrogate
2022-04-21 01:56:00,491 DEBUG load 1.num_batches_tracked to surrogate
2022-04-21 01:56:00,496 DEBUG 20
2022-04-21 01:56:00,496 DEBUG 26
2022-04-21 01:56:00,496 DEBUG surrogate parameter has 26 trainable parameters!
2022-04-21 01:56:03,561 DEBUG epoch: 0, val_acc: 8.63
2022-04-21 01:56:04,539 DEBUG epoch: 1, train_acc: 0.0, val_acc: 8.65, acc_loss: 0.0, grad_loss: 4.033647680282593
2022-04-21 01:57:18,068 DEBUG epoch: 76, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.033525729179383
2022-04-21 01:57:19,048 DEBUG epoch: 77, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.033525681495666
2022-04-21 01:57:20,016 DEBUG epoch: 78, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.0335256338119505
2022-04-21 01:57:20,987 DEBUG epoch: 79, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.033525609970093
2022-04-21 01:57:21,960 DEBUG epoch: 80, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.03352575302124
2022-04-21 01:57:22,936 DEBUG epoch: 81, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.033525800704956
2022-04-21 01:57:23,920 DEBUG epoch: 82, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.033525919914245
2022-04-21 01:57:24,907 DEBUG epoch: 83, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.033525967597962
2022-04-21 01:57:25,889 DEBUG epoch: 84, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.03352587223053
2022-04-21 01:57:26,866 DEBUG epoch: 85, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.033525967597962
2022-04-21 01:57:27,875 DEBUG epoch: 86, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.033525919914245
2022-04-21 01:57:28,847 DEBUG epoch: 87, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.033525896072388
2022-04-21 01:57:29,815 DEBUG epoch: 88, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.033525919914245
2022-04-21 01:57:30,826 DEBUG epoch: 89, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.033525896072388
2022-04-21 01:57:31,802 DEBUG epoch: 90, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.033526062965393
2022-04-21 01:57:32,783 DEBUG epoch: 91, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.033526039123535
2022-04-21 01:57:33,755 DEBUG epoch: 92, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.033526086807251
2022-04-21 01:57:34,743 DEBUG epoch: 93, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.033526110649109
2022-04-21 01:57:35,738 DEBUG epoch: 94, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.033526110649109
2022-04-21 01:57:36,718 DEBUG epoch: 95, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.033526086807251
2022-04-21 01:57:37,699 DEBUG epoch: 96, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.033526086807251
2022-04-21 01:57:38,669 DEBUG epoch: 97, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.0335262537002565
2022-04-21 01:57:39,652 DEBUG epoch: 98, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.033526182174683
2022-04-21 01:57:40,640 DEBUG epoch: 99, train_acc: 0.0, val_acc: 9.99, acc_loss: 0.0, grad_loss: 4.033526206016541
2022-04-21 01:57:41,664 DEBUG epoch: 100, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033526229858398
2022-04-21 01:57:42,643 DEBUG epoch: 101, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033526349067688
2022-04-21 01:57:43,611 DEBUG epoch: 102, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.03352644443512
2022-04-21 01:57:44,638 DEBUG epoch: 103, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.0335265636444095
2022-04-21 01:57:45,614 DEBUG epoch: 104, train_acc: 0.0, val_acc: 10.01, acc_loss: 0.0, grad_loss: 4.033526492118836
2022-04-21 01:57:46,580 DEBUG epoch: 105, train_acc: 0.0, val_acc: 10.01, acc_loss: 0.0, grad_loss: 4.033526492118836
2022-04-21 01:57:47,560 DEBUG epoch: 106, train_acc: 0.0, val_acc: 10.02, acc_loss: 0.0, grad_loss: 4.033526468276977
2022-04-21 01:57:48,532 DEBUG epoch: 107, train_acc: 0.0, val_acc: 10.03, acc_loss: 0.0, grad_loss: 4.033526611328125
2022-04-21 01:57:49,501 DEBUG epoch: 108, train_acc: 0.0, val_acc: 10.04, acc_loss: 0.0, grad_loss: 4.033526492118836
2022-04-21 01:57:50,487 DEBUG epoch: 109, train_acc: 0.0, val_acc: 10.05, acc_loss: 0.0, grad_loss: 4.033526587486267
2022-04-21 01:57:51,462 DEBUG epoch: 110, train_acc: 0.0, val_acc: 10.08, acc_loss: 0.0, grad_loss: 4.033526587486267
2022-04-21 01:57:52,465 DEBUG epoch: 111, train_acc: 0.0, val_acc: 10.13, acc_loss: 0.0, grad_loss: 4.033526587486267
2022-04-21 01:57:53,443 DEBUG epoch: 112, train_acc: 0.0, val_acc: 10.13, acc_loss: 0.0, grad_loss: 4.033526802062989
2022-04-21 01:57:54,403 DEBUG epoch: 113, train_acc: 0.0, val_acc: 10.14, acc_loss: 0.0, grad_loss: 4.0335267066955565
2022-04-21 01:57:55,401 DEBUG epoch: 114, train_acc: 0.0, val_acc: 10.15, acc_loss: 0.0, grad_loss: 4.0335267066955565
2022-04-21 01:57:56,375 DEBUG epoch: 115, train_acc: 0.0, val_acc: 10.15, acc_loss: 0.0, grad_loss: 4.033526754379272
2022-04-21 01:57:57,369 DEBUG epoch: 116, train_acc: 0.0, val_acc: 10.17, acc_loss: 0.0, grad_loss: 4.033526825904846
2022-04-21 01:57:58,366 DEBUG epoch: 117, train_acc: 0.0, val_acc: 10.2, acc_loss: 0.0, grad_loss: 4.033526730537415
2022-04-21 01:57:59,348 DEBUG epoch: 118, train_acc: 0.0, val_acc: 10.22, acc_loss: 0.0, grad_loss: 4.03352689743042
2022-04-21 01:58:00,324 DEBUG epoch: 119, train_acc: 0.0, val_acc: 10.22, acc_loss: 0.0, grad_loss: 4.033526921272278
2022-04-21 01:58:01,284 DEBUG epoch: 120, train_acc: 0.0, val_acc: 10.22, acc_loss: 0.0, grad_loss: 4.033526921272278
2022-04-21 01:58:02,266 DEBUG epoch: 121, train_acc: 0.0, val_acc: 10.23, acc_loss: 0.0, grad_loss: 4.033526992797851
2022-04-21 01:58:03,247 DEBUG epoch: 122, train_acc: 0.0, val_acc: 10.25, acc_loss: 0.0, grad_loss: 4.033526968955994
2022-04-21 01:58:04,211 DEBUG epoch: 123, train_acc: 0.0, val_acc: 10.26, acc_loss: 0.0, grad_loss: 4.0335270166397095
2022-04-21 01:58:05,205 DEBUG epoch: 124, train_acc: 0.0, val_acc: 10.29, acc_loss: 0.0, grad_loss: 4.033526945114136
2022-04-21 01:58:06,182 DEBUG epoch: 125, train_acc: 0.0, val_acc: 10.33, acc_loss: 0.0, grad_loss: 4.033527064323425
2022-04-21 01:58:07,165 DEBUG epoch: 126, train_acc: 0.0, val_acc: 10.33, acc_loss: 0.0, grad_loss: 4.033526992797851
2022-04-21 01:58:08,126 DEBUG epoch: 127, train_acc: 0.0, val_acc: 10.41, acc_loss: 0.0, grad_loss: 4.033527112007141
2022-04-21 01:58:09,130 DEBUG epoch: 128, train_acc: 0.0, val_acc: 10.47, acc_loss: 0.0, grad_loss: 4.033527112007141
2022-04-21 01:58:10,106 DEBUG epoch: 129, train_acc: 0.0, val_acc: 10.5, acc_loss: 0.0, grad_loss: 4.033527183532715
2022-04-21 01:58:11,135 DEBUG epoch: 130, train_acc: 0.0, val_acc: 10.5, acc_loss: 0.0, grad_loss: 4.033527255058289
2022-04-21 01:58:12,119 DEBUG epoch: 131, train_acc: 0.0, val_acc: 10.58, acc_loss: 0.0, grad_loss: 4.033527112007141
2022-04-21 01:58:13,127 DEBUG epoch: 132, train_acc: 0.0, val_acc: 10.63, acc_loss: 0.0, grad_loss: 4.03352735042572
2022-04-21 01:58:14,106 DEBUG epoch: 133, train_acc: 0.0, val_acc: 10.66, acc_loss: 0.0, grad_loss: 4.033527398109436
2022-04-21 01:58:15,077 DEBUG epoch: 134, train_acc: 0.0, val_acc: 10.69, acc_loss: 0.0, grad_loss: 4.033527374267578
2022-04-21 01:58:16,099 DEBUG epoch: 135, train_acc: 0.0, val_acc: 10.71, acc_loss: 0.0, grad_loss: 4.033527278900147
2022-04-21 01:58:17,091 DEBUG epoch: 136, train_acc: 0.0, val_acc: 10.73, acc_loss: 0.0, grad_loss: 4.033527398109436
2022-04-21 01:58:18,058 DEBUG epoch: 137, train_acc: 0.0, val_acc: 10.84, acc_loss: 0.0, grad_loss: 4.03352735042572
2022-04-21 01:58:19,055 DEBUG epoch: 138, train_acc: 0.0, val_acc: 10.84, acc_loss: 0.0, grad_loss: 4.033527398109436
2022-04-21 01:58:20,064 DEBUG epoch: 139, train_acc: 0.0, val_acc: 10.91, acc_loss: 0.0, grad_loss: 4.033527469635009
2022-04-21 01:58:21,047 DEBUG epoch: 140, train_acc: 0.0, val_acc: 10.91, acc_loss: 0.0, grad_loss: 4.033527565002442
2022-04-21 01:58:22,022 DEBUG epoch: 141, train_acc: 0.0, val_acc: 10.95, acc_loss: 0.0, grad_loss: 4.033527445793152
2022-04-21 01:58:23,025 DEBUG epoch: 142, train_acc: 0.0, val_acc: 10.98, acc_loss: 0.0, grad_loss: 4.033527445793152
2022-04-21 01:58:23,996 DEBUG epoch: 143, train_acc: 0.0, val_acc: 11.06, acc_loss: 0.0, grad_loss: 4.033527469635009
2022-04-21 01:58:24,995 DEBUG epoch: 144, train_acc: 0.0, val_acc: 11.08, acc_loss: 0.0, grad_loss: 4.033527565002442
2022-04-21 01:58:25,974 DEBUG epoch: 145, train_acc: 0.0, val_acc: 11.09, acc_loss: 0.0, grad_loss: 4.033527755737305
2022-04-21 01:58:26,997 DEBUG epoch: 146, train_acc: 0.0, val_acc: 11.11, acc_loss: 0.0, grad_loss: 4.033527660369873
2022-04-21 01:58:27,989 DEBUG epoch: 147, train_acc: 0.0, val_acc: 11.17, acc_loss: 0.0, grad_loss: 4.033527660369873
2022-04-21 01:58:28,999 DEBUG epoch: 148, train_acc: 0.0, val_acc: 11.28, acc_loss: 0.0, grad_loss: 4.033527851104736
2022-04-21 01:58:30,032 DEBUG epoch: 149, train_acc: 0.0, val_acc: 11.27, acc_loss: 0.0, grad_loss: 4.033527779579162
2022-04-21 01:58:30,995 DEBUG epoch: 150, train_acc: 0.0, val_acc: 11.29, acc_loss: 0.0, grad_loss: 4.033527803421021
2022-04-21 01:58:31,971 DEBUG epoch: 151, train_acc: 0.0, val_acc: 11.3, acc_loss: 0.0, grad_loss: 4.033527803421021
2022-04-21 01:58:32,925 DEBUG epoch: 152, train_acc: 0.0, val_acc: 11.31, acc_loss: 0.0, grad_loss: 4.033527874946595
2022-04-21 01:58:33,907 DEBUG epoch: 153, train_acc: 0.0, val_acc: 11.31, acc_loss: 0.0, grad_loss: 4.033527827262878
2022-04-21 01:58:34,888 DEBUG epoch: 154, train_acc: 0.0, val_acc: 11.32, acc_loss: 0.0, grad_loss: 4.033527898788452
2022-04-21 01:58:35,842 DEBUG epoch: 155, train_acc: 0.0, val_acc: 11.33, acc_loss: 0.0, grad_loss: 4.033527898788452
2022-04-21 01:58:36,835 DEBUG epoch: 156, train_acc: 0.0, val_acc: 11.36, acc_loss: 0.0, grad_loss: 4.033527851104736
2022-04-21 01:58:37,800 DEBUG epoch: 157, train_acc: 0.0, val_acc: 11.38, acc_loss: 0.0, grad_loss: 4.033527898788452
2022-04-21 01:58:38,799 DEBUG epoch: 158, train_acc: 0.0, val_acc: 11.36, acc_loss: 0.0, grad_loss: 4.033527898788452
2022-04-21 01:58:39,785 DEBUG epoch: 159, train_acc: 0.0, val_acc: 11.37, acc_loss: 0.0, grad_loss: 4.033527827262878
2022-04-21 01:58:40,774 DEBUG epoch: 160, train_acc: 0.0, val_acc: 11.38, acc_loss: 0.0, grad_loss: 4.033527827262878
2022-04-21 01:58:41,763 DEBUG epoch: 161, train_acc: 0.0, val_acc: 11.41, acc_loss: 0.0, grad_loss: 4.03352792263031
2022-04-21 01:58:42,765 DEBUG epoch: 162, train_acc: 0.0, val_acc: 11.4, acc_loss: 0.0, grad_loss: 4.033527874946595
2022-04-21 01:58:43,761 DEBUG epoch: 163, train_acc: 0.0, val_acc: 11.42, acc_loss: 0.0, grad_loss: 4.033527994155884
2022-04-21 01:58:44,723 DEBUG epoch: 164, train_acc: 0.0, val_acc: 11.43, acc_loss: 0.0, grad_loss: 4.033527755737305
2022-04-21 01:58:45,709 DEBUG epoch: 165, train_acc: 0.0, val_acc: 11.48, acc_loss: 0.0, grad_loss: 4.03352792263031
2022-04-21 01:58:46,715 DEBUG epoch: 166, train_acc: 0.0, val_acc: 11.47, acc_loss: 0.0, grad_loss: 4.03352792263031
2022-04-21 01:58:47,705 DEBUG epoch: 167, train_acc: 0.0, val_acc: 11.49, acc_loss: 0.0, grad_loss: 4.033527803421021
2022-04-21 01:58:48,708 DEBUG epoch: 168, train_acc: 0.0, val_acc: 11.49, acc_loss: 0.0, grad_loss: 4.03352792263031
2022-04-21 01:58:49,688 DEBUG epoch: 169, train_acc: 0.0, val_acc: 11.5, acc_loss: 0.0, grad_loss: 4.033527898788452
2022-04-21 01:58:50,675 DEBUG epoch: 170, train_acc: 0.0, val_acc: 11.48, acc_loss: 0.0, grad_loss: 4.033527898788452
