2022-05-09 03:42:30,198 DEBUG Namespace(adversairal_attack=False, arch='vgg11_bn', attack_client=0, attack_epochs=300, attack_style='GM_option_SVHN', average_time=1, batch_size=128, bottleneck_option='None', cutlayer=4, data_proportion=1.0, dataset='cifar100', filename='ace_V2_epoch_vgg11_bn_cutlayer_4_client_1_seed125_dataset_cifar100_lr_0.05_200epoch', folder='saves/baseline', learning_rate=0.05, noniid_ratio=1.0, num_client=1, num_epochs='best', num_query=100000, random_seed=123, regularization='None', regularization_strength=0.0, scheme='V2_epoch', surrogate_arch='same', test_best=True, train_clas_layer=2.0)
2022-05-09 03:42:34,469 DEBUG Test (client-0):	Loss 1.2311 (1.7817)	Prec@1 75.000 (68.630)
2022-05-09 03:42:34,470 DEBUG  * Prec@1 68.630
2022-05-09 03:42:34,541 DEBUG 4
2022-05-09 03:42:34,542 DEBUG surrogate parameter has 4 trainable parameters!
2022-05-09 03:43:04,067 DEBUG epoch: 0, val_acc: 0.89, val_fidelity: 1.06
2022-05-09 03:43:27,783 DEBUG epoch: 1, train_acc: 0.0, val_acc: 45.71, fidel_score: 59.58, acc_loss: 0.0, grad_loss: 0.7533844616788122
2022-05-09 03:43:51,020 DEBUG epoch: 2, train_acc: 0.0, val_acc: 68.28, fidel_score: 96.06, acc_loss: 0.0, grad_loss: 0.248597656255183
2022-05-09 03:44:13,983 DEBUG epoch: 3, train_acc: 0.0, val_acc: 68.53, fidel_score: 97.15, acc_loss: 0.0, grad_loss: 0.18275457609187612
2022-05-09 03:44:37,176 DEBUG epoch: 4, train_acc: 0.0, val_acc: 68.56, fidel_score: 97.55, acc_loss: 0.0, grad_loss: 0.16973903106377863
2022-05-09 03:45:00,557 DEBUG epoch: 5, train_acc: 0.0, val_acc: 68.64, fidel_score: 97.44, acc_loss: 0.0, grad_loss: 0.16650469839344245
2022-05-09 03:45:23,908 DEBUG epoch: 6, train_acc: 0.0, val_acc: 68.58, fidel_score: 97.54, acc_loss: 0.0, grad_loss: 0.16761002478087345
2022-05-09 03:45:47,180 DEBUG epoch: 7, train_acc: 0.0, val_acc: 68.62, fidel_score: 97.42, acc_loss: 0.0, grad_loss: 0.1698523123970117
2022-05-09 03:46:10,707 DEBUG epoch: 8, train_acc: 0.0, val_acc: 68.6, fidel_score: 97.55, acc_loss: 0.0, grad_loss: 0.17017211256277226
2022-05-09 03:46:28,837 DEBUG epoch: 9, train_acc: 0.0, val_acc: 68.69, fidel_score: 97.54, acc_loss: 0.0, grad_loss: 0.17054019976988474
2022-05-09 03:46:52,374 DEBUG epoch: 10, train_acc: 0.0, val_acc: 68.7, fidel_score: 97.62, acc_loss: 0.0, grad_loss: 0.17096037004152528
2022-05-09 03:47:15,950 DEBUG epoch: 11, train_acc: 0.0, val_acc: 68.68, fidel_score: 97.6, acc_loss: 0.0, grad_loss: 0.17106632286172999
2022-05-09 03:47:39,619 DEBUG epoch: 12, train_acc: 0.0, val_acc: 68.7, fidel_score: 97.82, acc_loss: 0.0, grad_loss: 0.1694504986028842
2022-05-09 03:48:03,514 DEBUG epoch: 13, train_acc: 0.0, val_acc: 68.6, fidel_score: 97.51, acc_loss: 0.0, grad_loss: 0.16721764328839528
2022-05-09 03:48:27,473 DEBUG epoch: 14, train_acc: 0.0, val_acc: 68.56, fidel_score: 97.78, acc_loss: 0.0, grad_loss: 0.16408098609093816
2022-05-09 03:48:51,557 DEBUG epoch: 15, train_acc: 0.0, val_acc: 68.56, fidel_score: 97.61, acc_loss: 0.0, grad_loss: 0.16087223562743047
2022-05-09 03:49:15,625 DEBUG epoch: 16, train_acc: 0.0, val_acc: 68.51, fidel_score: 97.75, acc_loss: 0.0, grad_loss: 0.15807671334280077
2022-05-09 03:49:39,146 DEBUG epoch: 17, train_acc: 0.0, val_acc: 68.53, fidel_score: 97.67, acc_loss: 0.0, grad_loss: 0.1552041176411197
2022-05-09 03:50:02,668 DEBUG epoch: 18, train_acc: 0.0, val_acc: 68.5, fidel_score: 97.53, acc_loss: 0.0, grad_loss: 0.15322492892861062
2022-05-09 03:50:26,040 DEBUG epoch: 19, train_acc: 0.0, val_acc: 68.44, fidel_score: 97.89, acc_loss: 0.0, grad_loss: 0.1515172920987734
