2022-04-27 16:25:26,860 DEBUG Namespace(arch='vgg11_bn', attack_client=0, attack_epochs=300, attack_style='GM_option_CIFAR100', average_time=1, batch_size=128, bottleneck_option='None', cutlayer=4, data_proportion=1.0, dataset='cifar10', filename='ace_V2_epoch_vgg11_bn_cutlayer_4_client_1_seed125_dataset_cifar10_lr_0.05_200epoch', folder='saves/baseline', learning_rate=0.005, noniid_ratio=1.0, num_client=1, num_epochs='best', num_query=10000, random_seed=123, regularization='None', regularization_strength=0.0, scheme='V2_epoch', surrogate_arch='wider', test_best=True, train_clas_layer=2.0)
2022-04-27 16:25:30,518 DEBUG Test (client-0):	Loss 0.6164 (0.3623)	Prec@1 81.250 (91.890)
2022-04-27 16:25:30,518 DEBUG  * Prec@1 91.890
2022-04-27 16:25:30,631 DEBUG 4
2022-04-27 16:25:30,631 DEBUG surrogate parameter has 4 trainable parameters!
2022-04-27 16:25:36,439 DEBUG epoch: 0, val_acc: 1.81, val_fidelity: 1.47
2022-04-27 16:25:39,264 DEBUG epoch: 1, train_acc: 0.0, val_acc: 82.8, fidel_score: 87.12, acc_loss: 0.0, grad_loss: 1.0462313422673866
2022-04-27 16:25:42,177 DEBUG epoch: 2, train_acc: 0.0, val_acc: 91.14, fidel_score: 96.7, acc_loss: 0.0, grad_loss: 1.0029746512823468
2022-04-27 16:25:45,099 DEBUG epoch: 3, train_acc: 0.0, val_acc: 90.88, fidel_score: 96.2, acc_loss: 0.0, grad_loss: 0.9524847676482382
2022-04-27 16:25:47,997 DEBUG epoch: 4, train_acc: 0.0, val_acc: 90.77, fidel_score: 96.1, acc_loss: 0.0, grad_loss: 0.8878467150881321
2022-04-27 16:25:50,809 DEBUG epoch: 5, train_acc: 0.0, val_acc: 90.98, fidel_score: 96.92, acc_loss: 0.0, grad_loss: 0.8080173534683034
2022-04-27 16:25:53,613 DEBUG epoch: 6, train_acc: 0.0, val_acc: 91.18, fidel_score: 97.75, acc_loss: 0.0, grad_loss: 0.723195921771134
2022-04-27 16:25:56,441 DEBUG epoch: 7, train_acc: 0.0, val_acc: 91.41, fidel_score: 98.35, acc_loss: 0.0, grad_loss: 0.6261444631256635
2022-04-27 16:25:59,361 DEBUG epoch: 8, train_acc: 0.0, val_acc: 91.52, fidel_score: 98.92, acc_loss: 0.0, grad_loss: 0.5393954270248171
2022-04-27 16:26:02,224 DEBUG epoch: 9, train_acc: 0.0, val_acc: 91.8, fidel_score: 99.38, acc_loss: 0.0, grad_loss: 0.456827606958679
2022-04-27 16:26:05,090 DEBUG epoch: 10, train_acc: 0.0, val_acc: 91.8, fidel_score: 99.67, acc_loss: 0.0, grad_loss: 0.41503971815109253
2022-04-27 16:26:07,939 DEBUG epoch: 11, train_acc: 0.0, val_acc: 91.81, fidel_score: 99.67, acc_loss: 0.0, grad_loss: 0.38887944666645197
2022-04-27 16:26:10,843 DEBUG epoch: 12, train_acc: 0.0, val_acc: 91.83, fidel_score: 99.65, acc_loss: 0.0, grad_loss: 0.37006738819653473
2022-04-27 16:26:13,696 DEBUG epoch: 13, train_acc: 0.0, val_acc: 91.84, fidel_score: 99.78, acc_loss: 0.0, grad_loss: 0.35887734912618807
2022-04-27 16:26:16,589 DEBUG epoch: 14, train_acc: 0.0, val_acc: 91.82, fidel_score: 99.77, acc_loss: 0.0, grad_loss: 0.34942529473123674
2022-04-27 16:26:19,471 DEBUG epoch: 15, train_acc: 0.0, val_acc: 91.85, fidel_score: 99.77, acc_loss: 0.0, grad_loss: 0.34055311374271974
2022-04-27 16:26:22,332 DEBUG epoch: 16, train_acc: 0.0, val_acc: 91.85, fidel_score: 99.79, acc_loss: 0.0, grad_loss: 0.3348187232696557
2022-04-27 16:26:25,225 DEBUG epoch: 17, train_acc: 0.0, val_acc: 91.85, fidel_score: 99.81, acc_loss: 0.0, grad_loss: 0.33423187800600557
2022-04-27 16:26:28,076 DEBUG epoch: 18, train_acc: 0.0, val_acc: 91.85, fidel_score: 99.74, acc_loss: 0.0, grad_loss: 0.32976436332056797
2022-04-27 16:26:30,877 DEBUG epoch: 19, train_acc: 0.0, val_acc: 91.84, fidel_score: 99.78, acc_loss: 0.0, grad_loss: 0.3281310909911047
2022-04-27 16:26:33,772 DEBUG epoch: 20, train_acc: 0.0, val_acc: 91.84, fidel_score: 99.8, acc_loss: 0.0, grad_loss: 0.32003122568130493
2022-04-27 16:26:36,621 DEBUG epoch: 21, train_acc: 0.0, val_acc: 91.86, fidel_score: 99.83, acc_loss: 0.0, grad_loss: 0.3193849634520615
2022-04-27 16:26:39,525 DEBUG epoch: 22, train_acc: 0.0, val_acc: 91.86, fidel_score: 99.8, acc_loss: 0.0, grad_loss: 0.3142814449494398
2022-04-27 16:26:42,364 DEBUG epoch: 23, train_acc: 0.0, val_acc: 91.86, fidel_score: 99.83, acc_loss: 0.0, grad_loss: 0.31017695574820797
2022-04-27 16:26:45,249 DEBUG epoch: 24, train_acc: 0.0, val_acc: 91.88, fidel_score: 99.81, acc_loss: 0.0, grad_loss: 0.3071027841371826
2022-04-27 16:26:48,132 DEBUG epoch: 25, train_acc: 0.0, val_acc: 91.87, fidel_score: 99.83, acc_loss: 0.0, grad_loss: 0.30748328604275665
2022-04-27 16:26:50,985 DEBUG epoch: 26, train_acc: 0.0, val_acc: 91.86, fidel_score: 99.78, acc_loss: 0.0, grad_loss: 0.28869411707678927
2022-04-27 16:26:53,867 DEBUG epoch: 27, train_acc: 0.0, val_acc: 91.84, fidel_score: 99.79, acc_loss: 0.0, grad_loss: 0.3017271453443962
2022-04-27 16:26:56,795 DEBUG epoch: 28, train_acc: 0.0, val_acc: 91.85, fidel_score: 99.82, acc_loss: 0.0, grad_loss: 0.2961923936499825
2022-04-27 16:26:59,668 DEBUG epoch: 29, train_acc: 0.0, val_acc: 91.84, fidel_score: 99.81, acc_loss: 0.0, grad_loss: 0.2940177032841912
2022-04-27 16:27:02,569 DEBUG epoch: 30, train_acc: 0.0, val_acc: 91.85, fidel_score: 99.8, acc_loss: 0.0, grad_loss: 0.2897813382405269
2022-04-27 16:27:05,387 DEBUG epoch: 31, train_acc: 0.0, val_acc: 91.86, fidel_score: 99.82, acc_loss: 0.0, grad_loss: 0.2942644399178179
2022-04-27 16:27:08,276 DEBUG epoch: 32, train_acc: 0.0, val_acc: 91.87, fidel_score: 99.77, acc_loss: 0.0, grad_loss: 0.29852437614640104
2022-04-27 16:27:11,108 DEBUG epoch: 33, train_acc: 0.0, val_acc: 91.86, fidel_score: 99.81, acc_loss: 0.0, grad_loss: 0.2888480255120917
2022-04-27 16:27:13,987 DEBUG epoch: 34, train_acc: 0.0, val_acc: 91.84, fidel_score: 99.84, acc_loss: 0.0, grad_loss: 0.28146983947180493
2022-04-27 16:27:16,896 DEBUG epoch: 35, train_acc: 0.0, val_acc: 91.85, fidel_score: 99.85, acc_loss: 0.0, grad_loss: 0.28037708809104145
2022-04-27 16:27:19,804 DEBUG epoch: 36, train_acc: 0.0, val_acc: 91.86, fidel_score: 99.83, acc_loss: 0.0, grad_loss: 0.2825475663323946
