2022-04-21 00:43:05,267 DEBUG Namespace(arch='vgg11_bn', attack_client=0, attack_epochs=300, attack_style='GM_option_CIFAR100', average_time=1, batch_size=128, bottleneck_option='None', cutlayer=4, data_proportion=1.0, dataset='cifar10', filename='ace_V2_epoch_vgg11_bn_cutlayer_4_client_1_seed125_dataset_cifar10_lr_0.05_200epoch', folder='saves/baseline', learning_rate=0.005, noniid_ratio=1.0, num_client=1, num_epochs='best', num_query=1000, random_seed=123, regularization='None', regularization_strength=0.0, scheme='V2_epoch', surrogate_arch='same', test_best=True, train_clas_layer=5.0)
2022-04-21 00:43:08,710 DEBUG Test (client-0):	Loss 0.6165 (0.3623)	Prec@1 81.250 (91.890)
2022-04-21 00:43:08,710 DEBUG  * Prec@1 91.890
2022-04-21 00:43:08,715 DEBUG load 0.weight to surrogate
2022-04-21 00:43:08,715 DEBUG load 0.bias to surrogate
2022-04-21 00:43:08,715 DEBUG load 1.weight to surrogate
2022-04-21 00:43:08,716 DEBUG load 1.bias to surrogate
2022-04-21 00:43:08,716 DEBUG load 1.running_mean to surrogate
2022-04-21 00:43:08,716 DEBUG load 1.running_var to surrogate
2022-04-21 00:43:08,716 DEBUG load 1.num_batches_tracked to surrogate
2022-04-21 00:43:08,716 DEBUG load 3.weight to surrogate
2022-04-21 00:43:08,716 DEBUG load 3.bias to surrogate
2022-04-21 00:43:08,716 DEBUG load 4.weight to surrogate
2022-04-21 00:43:08,716 DEBUG load 4.bias to surrogate
2022-04-21 00:43:08,716 DEBUG load 4.running_mean to surrogate
2022-04-21 00:43:08,716 DEBUG load 4.running_var to surrogate
2022-04-21 00:43:08,716 DEBUG load 4.num_batches_tracked to surrogate
2022-04-21 00:43:08,717 DEBUG load 7.weight to surrogate
2022-04-21 00:43:08,717 DEBUG load 7.bias to surrogate
2022-04-21 00:43:08,717 DEBUG load 8.weight to surrogate
2022-04-21 00:43:08,717 DEBUG load 8.bias to surrogate
2022-04-21 00:43:08,717 DEBUG load 8.running_mean to surrogate
2022-04-21 00:43:08,717 DEBUG load 8.running_var to surrogate
2022-04-21 00:43:08,717 DEBUG load 8.num_batches_tracked to surrogate
2022-04-21 00:43:08,717 DEBUG load 10.weight to surrogate
2022-04-21 00:43:08,717 DEBUG load 10.bias to surrogate
2022-04-21 00:43:08,718 DEBUG load 11.weight to surrogate
2022-04-21 00:43:08,718 DEBUG load 11.bias to surrogate
2022-04-21 00:43:08,718 DEBUG load 11.running_mean to surrogate
2022-04-21 00:43:08,718 DEBUG load 11.running_var to surrogate
2022-04-21 00:43:08,718 DEBUG load 11.num_batches_tracked to surrogate
2022-04-21 00:43:08,724 DEBUG 8
2022-04-21 00:43:08,725 DEBUG 14
2022-04-21 00:43:08,725 DEBUG surrogate parameter has 14 trainable parameters!
2022-04-21 00:43:11,810 DEBUG epoch: 0, val_acc: 8.69
2022-04-21 00:43:12,783 DEBUG epoch: 1, train_acc: 0.0, val_acc: 8.74, acc_loss: 0.0, grad_loss: 4.033754062652588
2022-04-21 00:43:13,782 DEBUG epoch: 2, train_acc: 0.0, val_acc: 8.79, acc_loss: 0.0, grad_loss: 4.0337354183197025
2022-04-21 00:43:14,749 DEBUG epoch: 3, train_acc: 0.0, val_acc: 8.83, acc_loss: 0.0, grad_loss: 4.033716368675232
2022-04-21 00:43:15,735 DEBUG epoch: 4, train_acc: 0.0, val_acc: 8.88, acc_loss: 0.0, grad_loss: 4.033693027496338
2022-04-21 00:43:16,706 DEBUG epoch: 5, train_acc: 0.0, val_acc: 8.92, acc_loss: 0.0, grad_loss: 4.03367052078247
2022-04-21 00:43:17,673 DEBUG epoch: 6, train_acc: 0.0, val_acc: 8.96, acc_loss: 0.0, grad_loss: 4.033648800849915
2022-04-21 00:43:18,649 DEBUG epoch: 7, train_acc: 0.0, val_acc: 8.99, acc_loss: 0.0, grad_loss: 4.033622765541077
2022-04-21 00:43:19,612 DEBUG epoch: 8, train_acc: 0.0, val_acc: 9.04, acc_loss: 0.0, grad_loss: 4.033604145050049
2022-04-21 00:43:20,623 DEBUG epoch: 9, train_acc: 0.0, val_acc: 9.09, acc_loss: 0.0, grad_loss: 4.033578729629516
2022-04-21 00:43:21,629 DEBUG epoch: 10, train_acc: 0.0, val_acc: 9.15, acc_loss: 0.0, grad_loss: 4.03355712890625
2022-04-21 00:43:22,588 DEBUG epoch: 11, train_acc: 0.0, val_acc: 9.18, acc_loss: 0.0, grad_loss: 4.033530640602112
2022-04-21 00:43:23,543 DEBUG epoch: 12, train_acc: 0.0, val_acc: 9.22, acc_loss: 0.0, grad_loss: 4.033506536483765
2022-04-21 00:43:24,516 DEBUG epoch: 13, train_acc: 0.0, val_acc: 9.31, acc_loss: 0.0, grad_loss: 4.033489060401917
2022-04-21 00:43:25,521 DEBUG epoch: 14, train_acc: 0.0, val_acc: 9.34, acc_loss: 0.0, grad_loss: 4.033465623855591
2022-04-21 00:43:26,508 DEBUG epoch: 15, train_acc: 0.0, val_acc: 9.4, acc_loss: 0.0, grad_loss: 4.033446025848389
2022-04-21 00:43:27,473 DEBUG epoch: 16, train_acc: 0.0, val_acc: 9.44, acc_loss: 0.0, grad_loss: 4.033420825004578
2022-04-21 00:43:28,462 DEBUG epoch: 17, train_acc: 0.0, val_acc: 9.49, acc_loss: 0.0, grad_loss: 4.033394527435303
2022-04-21 00:43:29,448 DEBUG epoch: 18, train_acc: 0.0, val_acc: 9.53, acc_loss: 0.0, grad_loss: 4.033370590209961
2022-04-21 00:43:30,400 DEBUG epoch: 19, train_acc: 0.0, val_acc: 9.56, acc_loss: 0.0, grad_loss: 4.03334801197052
2022-04-21 00:43:31,392 DEBUG epoch: 20, train_acc: 0.0, val_acc: 9.62, acc_loss: 0.0, grad_loss: 4.033324241638184
2022-04-21 00:43:32,388 DEBUG epoch: 21, train_acc: 0.0, val_acc: 9.7, acc_loss: 0.0, grad_loss: 4.0333030939102175
