2022-04-21 17:56:05,384 DEBUG Namespace(arch='vgg11_bn', attack_client=0, attack_epochs=300, attack_style='GM_option_CIFAR100', average_time=1, batch_size=128, bottleneck_option='None', cutlayer=4, data_proportion=1.0, dataset='cifar10', filename='ace_V2_epoch_vgg11_bn_cutlayer_4_client_1_seed125_dataset_cifar10_lr_0.05_200epoch', folder='saves/baseline', learning_rate=0.005, noniid_ratio=1.0, num_client=1, num_epochs='best', num_query=1000, random_seed=123, regularization='None', regularization_strength=0.0, scheme='V2_epoch', surrogate_arch='same', test_best=True, train_clas_layer=4.0)
2022-04-21 17:56:08,832 DEBUG Test (client-0):	Loss 0.6165 (0.3623)	Prec@1 81.250 (91.890)
2022-04-21 17:56:08,832 DEBUG  * Prec@1 91.890
2022-04-21 17:56:08,839 DEBUG load 0.weight to surrogate
2022-04-21 17:56:08,839 DEBUG load 0.bias to surrogate
2022-04-21 17:56:08,839 DEBUG load 1.weight to surrogate
2022-04-21 17:56:08,839 DEBUG load 1.bias to surrogate
2022-04-21 17:56:08,839 DEBUG load 1.running_mean to surrogate
2022-04-21 17:56:08,839 DEBUG load 1.running_var to surrogate
2022-04-21 17:56:08,839 DEBUG load 1.num_batches_tracked to surrogate
2022-04-21 17:56:08,839 DEBUG load 3.weight to surrogate
2022-04-21 17:56:08,840 DEBUG load 3.bias to surrogate
2022-04-21 17:56:08,840 DEBUG load 4.weight to surrogate
2022-04-21 17:56:08,840 DEBUG load 4.bias to surrogate
2022-04-21 17:56:08,840 DEBUG load 4.running_mean to surrogate
2022-04-21 17:56:08,840 DEBUG load 4.running_var to surrogate
2022-04-21 17:56:08,840 DEBUG load 4.num_batches_tracked to surrogate
2022-04-21 17:56:08,840 DEBUG load 7.weight to surrogate
2022-04-21 17:56:08,840 DEBUG load 7.bias to surrogate
2022-04-21 17:56:08,840 DEBUG load 8.weight to surrogate
2022-04-21 17:56:08,840 DEBUG load 8.bias to surrogate
2022-04-21 17:56:08,841 DEBUG load 8.running_mean to surrogate
2022-04-21 17:56:08,841 DEBUG load 8.running_var to surrogate
2022-04-21 17:56:08,841 DEBUG load 8.num_batches_tracked to surrogate
2022-04-21 17:56:08,841 DEBUG load 10.weight to surrogate
2022-04-21 17:56:08,841 DEBUG load 10.bias to surrogate
2022-04-21 17:56:08,841 DEBUG load 11.weight to surrogate
2022-04-21 17:56:08,841 DEBUG load 11.bias to surrogate
2022-04-21 17:56:08,841 DEBUG load 11.running_mean to surrogate
2022-04-21 17:56:08,841 DEBUG load 11.running_var to surrogate
2022-04-21 17:56:08,841 DEBUG load 11.num_batches_tracked to surrogate
2022-04-21 17:56:08,842 DEBUG load 14.weight to surrogate
2022-04-21 17:56:08,842 DEBUG load 14.bias to surrogate
2022-04-21 17:56:08,842 DEBUG load 15.weight to surrogate
2022-04-21 17:56:08,842 DEBUG load 15.bias to surrogate
2022-04-21 17:56:08,842 DEBUG load 15.running_mean to surrogate
2022-04-21 17:56:08,842 DEBUG load 15.running_var to surrogate
2022-04-21 17:56:08,842 DEBUG load 15.num_batches_tracked to surrogate
2022-04-21 17:56:08,849 DEBUG 4
2022-04-21 17:56:08,849 DEBUG 10
2022-04-21 17:56:08,849 DEBUG surrogate parameter has 10 trainable parameters!
2022-04-21 17:56:12,155 DEBUG epoch: 0, val_acc: 13.42, val_fidelity: 13.15
2022-04-21 17:56:13,344 DEBUG epoch: 1, train_acc: 0.0, val_acc: 13.64, fidel_score: 13.36, acc_loss: 0.0, grad_loss: 4.028398275375366
2022-04-21 17:56:14,537 DEBUG epoch: 2, train_acc: 0.0, val_acc: 14.13, fidel_score: 13.86, acc_loss: 0.0, grad_loss: 4.031892657279968
2022-04-21 17:56:15,705 DEBUG epoch: 3, train_acc: 0.0, val_acc: 14.82, fidel_score: 14.57, acc_loss: 0.0, grad_loss: 4.031261920928955
2022-04-21 17:56:16,867 DEBUG epoch: 4, train_acc: 0.0, val_acc: 15.4, fidel_score: 15.17, acc_loss: 0.0, grad_loss: 4.035526514053345
2022-04-21 17:56:18,040 DEBUG epoch: 5, train_acc: 0.0, val_acc: 16.12, fidel_score: 15.89, acc_loss: 0.0, grad_loss: 4.0402513444423676
2022-04-21 17:56:19,232 DEBUG epoch: 6, train_acc: 0.0, val_acc: 16.9, fidel_score: 16.69, acc_loss: 0.0, grad_loss: 4.033198207616806
2022-04-21 17:56:20,406 DEBUG epoch: 7, train_acc: 0.0, val_acc: 17.8, fidel_score: 17.61, acc_loss: 0.0, grad_loss: 4.034759938716888
2022-04-21 17:56:21,594 DEBUG epoch: 8, train_acc: 0.0, val_acc: 18.6, fidel_score: 18.42, acc_loss: 0.0, grad_loss: 4.03735488653183
2022-04-21 17:56:22,780 DEBUG epoch: 9, train_acc: 0.0, val_acc: 19.44, fidel_score: 19.3, acc_loss: 0.0, grad_loss: 4.035143584012985
2022-04-21 17:56:23,951 DEBUG epoch: 10, train_acc: 0.0, val_acc: 20.33, fidel_score: 20.23, acc_loss: 0.0, grad_loss: 4.030151218175888
2022-04-21 17:56:25,131 DEBUG epoch: 11, train_acc: 0.0, val_acc: 20.95, fidel_score: 20.85, acc_loss: 0.0, grad_loss: 4.031261891126633
2022-04-21 17:56:26,300 DEBUG epoch: 12, train_acc: 0.0, val_acc: 21.55, fidel_score: 21.5, acc_loss: 0.0, grad_loss: 4.02832418680191
2022-04-21 17:56:27,471 DEBUG epoch: 13, train_acc: 0.0, val_acc: 22.14, fidel_score: 22.1, acc_loss: 0.0, grad_loss: 4.032793462276459
2022-04-21 17:56:28,651 DEBUG epoch: 14, train_acc: 0.0, val_acc: 22.86, fidel_score: 22.84, acc_loss: 0.0, grad_loss: 4.035325407981873
2022-04-21 17:56:29,826 DEBUG epoch: 15, train_acc: 0.0, val_acc: 23.44, fidel_score: 23.39, acc_loss: 0.0, grad_loss: 4.036712318658829
2022-04-21 17:56:31,011 DEBUG epoch: 16, train_acc: 0.0, val_acc: 23.88, fidel_score: 23.82, acc_loss: 0.0, grad_loss: 4.03293240070343
2022-04-21 17:56:32,183 DEBUG epoch: 17, train_acc: 0.0, val_acc: 24.24, fidel_score: 24.18, acc_loss: 0.0, grad_loss: 4.030036956071854
2022-04-21 17:56:33,366 DEBUG epoch: 18, train_acc: 0.0, val_acc: 24.59, fidel_score: 24.53, acc_loss: 0.0, grad_loss: 4.028675734996796
2022-04-21 17:56:34,542 DEBUG epoch: 19, train_acc: 0.0, val_acc: 24.87, fidel_score: 24.83, acc_loss: 0.0, grad_loss: 4.029420465230942
2022-04-21 17:56:35,729 DEBUG epoch: 20, train_acc: 0.0, val_acc: 25.2, fidel_score: 25.17, acc_loss: 0.0, grad_loss: 4.0370407700538635
2022-04-21 17:56:36,927 DEBUG epoch: 21, train_acc: 0.0, val_acc: 25.55, fidel_score: 25.54, acc_loss: 0.0, grad_loss: 4.026655375957489
2022-04-21 17:56:38,108 DEBUG epoch: 22, train_acc: 0.0, val_acc: 25.82, fidel_score: 25.81, acc_loss: 0.0, grad_loss: 4.035455524921417
2022-04-21 17:56:39,293 DEBUG epoch: 23, train_acc: 0.0, val_acc: 26.13, fidel_score: 26.1, acc_loss: 0.0, grad_loss: 4.040751963853836
2022-04-21 17:56:40,470 DEBUG epoch: 24, train_acc: 0.0, val_acc: 26.4, fidel_score: 26.37, acc_loss: 0.0, grad_loss: 4.0359238386154175
2022-04-21 17:56:41,648 DEBUG epoch: 25, train_acc: 0.0, val_acc: 26.63, fidel_score: 26.6, acc_loss: 0.0, grad_loss: 4.030443102121353
2022-04-21 17:56:42,852 DEBUG epoch: 26, train_acc: 0.0, val_acc: 26.93, fidel_score: 26.94, acc_loss: 0.0, grad_loss: 4.0372806787490845
2022-04-21 17:56:44,037 DEBUG epoch: 27, train_acc: 0.0, val_acc: 27.29, fidel_score: 27.31, acc_loss: 0.0, grad_loss: 4.035138666629791
2022-04-21 17:56:45,226 DEBUG epoch: 28, train_acc: 0.0, val_acc: 27.73, fidel_score: 27.73, acc_loss: 0.0, grad_loss: 4.039478302001953
2022-04-21 17:56:46,416 DEBUG epoch: 29, train_acc: 0.0, val_acc: 28.19, fidel_score: 28.19, acc_loss: 0.0, grad_loss: 4.035855084657669
2022-04-21 17:56:47,589 DEBUG epoch: 30, train_acc: 0.0, val_acc: 28.69, fidel_score: 28.68, acc_loss: 0.0, grad_loss: 4.033022075891495
2022-04-21 17:56:48,778 DEBUG epoch: 31, train_acc: 0.0, val_acc: 28.9, fidel_score: 28.91, acc_loss: 0.0, grad_loss: 4.02930822968483
2022-04-21 17:56:49,951 DEBUG epoch: 32, train_acc: 0.0, val_acc: 29.38, fidel_score: 29.38, acc_loss: 0.0, grad_loss: 4.031915009021759
2022-04-21 17:56:51,132 DEBUG epoch: 33, train_acc: 0.0, val_acc: 29.88, fidel_score: 29.9, acc_loss: 0.0, grad_loss: 4.038225024938583
2022-04-21 17:56:52,320 DEBUG epoch: 34, train_acc: 0.0, val_acc: 30.39, fidel_score: 30.42, acc_loss: 0.0, grad_loss: 4.0245460867881775
2022-04-21 17:56:53,507 DEBUG epoch: 35, train_acc: 0.0, val_acc: 30.8, fidel_score: 30.86, acc_loss: 0.0, grad_loss: 4.039874315261841
2022-04-21 17:56:54,706 DEBUG epoch: 36, train_acc: 0.0, val_acc: 31.3, fidel_score: 31.36, acc_loss: 0.0, grad_loss: 4.027138739824295
2022-04-21 17:56:55,883 DEBUG epoch: 37, train_acc: 0.0, val_acc: 31.73, fidel_score: 31.82, acc_loss: 0.0, grad_loss: 4.034416049718857
2022-04-21 17:56:57,073 DEBUG epoch: 38, train_acc: 0.0, val_acc: 32.0, fidel_score: 32.11, acc_loss: 0.0, grad_loss: 4.034469783306122
2022-04-21 17:56:58,279 DEBUG epoch: 39, train_acc: 0.0, val_acc: 32.42, fidel_score: 32.55, acc_loss: 0.0, grad_loss: 4.036619156599045
2022-04-21 17:56:59,459 DEBUG epoch: 40, train_acc: 0.0, val_acc: 32.71, fidel_score: 32.84, acc_loss: 0.0, grad_loss: 4.036656975746155
2022-04-21 17:57:00,635 DEBUG epoch: 41, train_acc: 0.0, val_acc: 33.13, fidel_score: 33.29, acc_loss: 0.0, grad_loss: 4.025333225727081
2022-04-21 17:57:01,820 DEBUG epoch: 42, train_acc: 0.0, val_acc: 33.55, fidel_score: 33.72, acc_loss: 0.0, grad_loss: 4.0343077480793
2022-04-21 17:57:03,008 DEBUG epoch: 43, train_acc: 0.0, val_acc: 33.86, fidel_score: 34.04, acc_loss: 0.0, grad_loss: 4.032382279634476
2022-04-21 17:57:04,195 DEBUG epoch: 44, train_acc: 0.0, val_acc: 34.21, fidel_score: 34.44, acc_loss: 0.0, grad_loss: 4.034994006156921
2022-04-21 17:57:05,377 DEBUG epoch: 45, train_acc: 0.0, val_acc: 34.59, fidel_score: 34.84, acc_loss: 0.0, grad_loss: 4.02846884727478
2022-04-21 17:57:06,549 DEBUG epoch: 46, train_acc: 0.0, val_acc: 34.93, fidel_score: 35.2, acc_loss: 0.0, grad_loss: 4.029508620500565
2022-04-21 17:57:07,738 DEBUG epoch: 47, train_acc: 0.0, val_acc: 35.29, fidel_score: 35.57, acc_loss: 0.0, grad_loss: 4.0375354290008545
2022-04-21 17:57:08,927 DEBUG epoch: 48, train_acc: 0.0, val_acc: 35.71, fidel_score: 36.0, acc_loss: 0.0, grad_loss: 4.027398198843002
2022-04-21 17:57:10,127 DEBUG epoch: 49, train_acc: 0.0, val_acc: 36.14, fidel_score: 36.43, acc_loss: 0.0, grad_loss: 4.030458301305771
2022-04-21 17:57:11,306 DEBUG epoch: 50, train_acc: 0.0, val_acc: 36.47, fidel_score: 36.78, acc_loss: 0.0, grad_loss: 4.035056412220001
2022-04-21 17:57:12,480 DEBUG epoch: 51, train_acc: 0.0, val_acc: 36.74, fidel_score: 37.09, acc_loss: 0.0, grad_loss: 4.034132331609726
2022-04-21 17:57:13,652 DEBUG epoch: 52, train_acc: 0.0, val_acc: 37.15, fidel_score: 37.55, acc_loss: 0.0, grad_loss: 4.026325434446335
2022-04-21 17:57:14,822 DEBUG epoch: 53, train_acc: 0.0, val_acc: 37.51, fidel_score: 37.92, acc_loss: 0.0, grad_loss: 4.031161159276962
2022-04-21 17:57:16,004 DEBUG epoch: 54, train_acc: 0.0, val_acc: 37.84, fidel_score: 38.25, acc_loss: 0.0, grad_loss: 4.037158340215683
2022-04-21 17:57:17,189 DEBUG epoch: 55, train_acc: 0.0, val_acc: 38.27, fidel_score: 38.75, acc_loss: 0.0, grad_loss: 4.027980953454971
2022-04-21 17:57:18,367 DEBUG epoch: 56, train_acc: 0.0, val_acc: 38.68, fidel_score: 39.23, acc_loss: 0.0, grad_loss: 4.031505733728409
2022-04-21 17:57:19,548 DEBUG epoch: 57, train_acc: 0.0, val_acc: 39.07, fidel_score: 39.64, acc_loss: 0.0, grad_loss: 4.029226064682007
2022-04-21 17:57:20,732 DEBUG epoch: 58, train_acc: 0.0, val_acc: 39.37, fidel_score: 40.01, acc_loss: 0.0, grad_loss: 4.022637903690338
2022-04-21 17:57:21,898 DEBUG epoch: 59, train_acc: 0.0, val_acc: 39.82, fidel_score: 40.5, acc_loss: 0.0, grad_loss: 4.031303882598877
2022-04-21 17:57:23,082 DEBUG epoch: 60, train_acc: 0.0, val_acc: 39.89, fidel_score: 40.58, acc_loss: 0.0, grad_loss: 4.027985215187073
