2022-04-21 04:02:23,655 DEBUG Namespace(arch='vgg11_bn', attack_client=0, attack_epochs=300, attack_style='SoftTrain_option', average_time=1, batch_size=128, bottleneck_option='None', cutlayer=4, data_proportion=0.2, dataset='cifar10', filename='ace_V2_epoch_vgg11_bn_cutlayer_4_client_1_seed125_dataset_cifar10_lr_0.05_200epoch', folder='saves/baseline', learning_rate=0.005, noniid_ratio=1.0, num_client=1, num_epochs='best', num_query=10000, random_seed=123, regularization='None', regularization_strength=0.0, scheme='V2_epoch', surrogate_arch='same', test_best=True, train_clas_layer=5.0)
2022-04-21 04:02:27,117 DEBUG Test (client-0):	Loss 0.6165 (0.3623)	Prec@1 81.250 (91.890)
2022-04-21 04:02:27,117 DEBUG  * Prec@1 91.890
2022-04-21 04:02:27,122 DEBUG load 0.weight to surrogate
2022-04-21 04:02:27,122 DEBUG load 0.bias to surrogate
2022-04-21 04:02:27,122 DEBUG load 1.weight to surrogate
2022-04-21 04:02:27,122 DEBUG load 1.bias to surrogate
2022-04-21 04:02:27,123 DEBUG load 1.running_mean to surrogate
2022-04-21 04:02:27,123 DEBUG load 1.running_var to surrogate
2022-04-21 04:02:27,123 DEBUG load 1.num_batches_tracked to surrogate
2022-04-21 04:02:27,123 DEBUG load 3.weight to surrogate
2022-04-21 04:02:27,123 DEBUG load 3.bias to surrogate
2022-04-21 04:02:27,123 DEBUG load 4.weight to surrogate
2022-04-21 04:02:27,123 DEBUG load 4.bias to surrogate
2022-04-21 04:02:27,123 DEBUG load 4.running_mean to surrogate
2022-04-21 04:02:27,123 DEBUG load 4.running_var to surrogate
2022-04-21 04:02:27,124 DEBUG load 4.num_batches_tracked to surrogate
2022-04-21 04:02:27,124 DEBUG load 7.weight to surrogate
2022-04-21 04:02:27,124 DEBUG load 7.bias to surrogate
2022-04-21 04:02:27,124 DEBUG load 8.weight to surrogate
2022-04-21 04:02:27,124 DEBUG load 8.bias to surrogate
2022-04-21 04:02:27,124 DEBUG load 8.running_mean to surrogate
2022-04-21 04:02:27,124 DEBUG load 8.running_var to surrogate
2022-04-21 04:02:27,124 DEBUG load 8.num_batches_tracked to surrogate
2022-04-21 04:02:27,124 DEBUG load 10.weight to surrogate
2022-04-21 04:02:27,124 DEBUG load 10.bias to surrogate
2022-04-21 04:02:27,125 DEBUG load 11.weight to surrogate
2022-04-21 04:02:27,125 DEBUG load 11.bias to surrogate
2022-04-21 04:02:27,125 DEBUG load 11.running_mean to surrogate
2022-04-21 04:02:27,125 DEBUG load 11.running_var to surrogate
2022-04-21 04:02:27,125 DEBUG load 11.num_batches_tracked to surrogate
2022-04-21 04:02:27,130 DEBUG 8
2022-04-21 04:02:27,131 DEBUG 14
2022-04-21 04:02:27,131 DEBUG surrogate parameter has 14 trainable parameters!
2022-04-21 04:02:31,345 DEBUG epoch: 0, val_acc: 8.69
2022-04-21 04:02:33,264 DEBUG epoch: 1, train_acc: 26.374604430379748, val_acc: 48.65, acc_loss: 2.2777364223818237, grad_loss: None
2022-04-21 04:02:35,176 DEBUG epoch: 2, train_acc: 59.285996835443036, val_acc: 67.76, acc_loss: 2.112528265277042, grad_loss: None
2022-04-21 04:02:37,097 DEBUG epoch: 3, train_acc: 79.87539556962025, val_acc: 85.42, acc_loss: 1.3175809504110603, grad_loss: None
2022-04-21 04:02:39,010 DEBUG epoch: 4, train_acc: 91.20846518987342, val_acc: 88.62, acc_loss: 0.4816793871076801, grad_loss: None
2022-04-21 04:02:40,938 DEBUG epoch: 5, train_acc: 93.26542721518987, val_acc: 89.27, acc_loss: 0.2694881290574617, grad_loss: None
2022-04-21 04:02:42,824 DEBUG epoch: 6, train_acc: 94.59058544303798, val_acc: 89.99, acc_loss: 0.2045579364028158, grad_loss: None
2022-04-21 04:02:44,744 DEBUG epoch: 7, train_acc: 95.50039556962025, val_acc: 90.71, acc_loss: 0.17068197700796248, grad_loss: None
2022-04-21 04:02:46,662 DEBUG epoch: 8, train_acc: 95.88607594936708, val_acc: 90.61, acc_loss: 0.15627045533325098, grad_loss: None
2022-04-21 04:02:48,553 DEBUG epoch: 9, train_acc: 96.66732594936708, val_acc: 91.03, acc_loss: 0.12424066804255111, grad_loss: None
2022-04-21 04:02:50,494 DEBUG epoch: 10, train_acc: 96.64754746835443, val_acc: 90.6, acc_loss: 0.1205924103578812, grad_loss: None
2022-04-21 04:02:52,416 DEBUG epoch: 11, train_acc: 96.74643987341773, val_acc: 91.14, acc_loss: 0.12208695365469667, grad_loss: None
2022-04-21 04:02:54,339 DEBUG epoch: 12, train_acc: 97.05300632911393, val_acc: 91.11, acc_loss: 0.11152186730428587, grad_loss: None
2022-04-21 04:02:56,234 DEBUG epoch: 13, train_acc: 97.40901898734177, val_acc: 91.3, acc_loss: 0.09523111032439938, grad_loss: None
2022-04-21 04:02:58,143 DEBUG epoch: 14, train_acc: 97.33979430379746, val_acc: 91.18, acc_loss: 0.0965721495449543, grad_loss: None
2022-04-21 04:03:00,111 DEBUG epoch: 15, train_acc: 97.14200949367088, val_acc: 90.87, acc_loss: 0.09763905685984448, grad_loss: None
2022-04-21 04:03:02,035 DEBUG epoch: 16, train_acc: 96.95411392405063, val_acc: 91.31, acc_loss: 0.10202300084071068, grad_loss: None
2022-04-21 04:03:03,966 DEBUG epoch: 17, train_acc: 97.50791139240506, val_acc: 91.19, acc_loss: 0.09257749242920287, grad_loss: None
2022-04-21 04:03:05,849 DEBUG epoch: 18, train_acc: 97.65625, val_acc: 91.15, acc_loss: 0.0867463897300672, grad_loss: None
2022-04-21 04:03:07,783 DEBUG epoch: 19, train_acc: 97.4189082278481, val_acc: 91.2, acc_loss: 0.08804438857338097, grad_loss: None
2022-04-21 04:03:09,682 DEBUG epoch: 20, train_acc: 97.91337025316456, val_acc: 91.32, acc_loss: 0.07627663377059411, grad_loss: None
2022-04-21 04:03:11,598 DEBUG epoch: 21, train_acc: 97.8243670886076, val_acc: 91.32, acc_loss: 0.08067171483100215, grad_loss: None
2022-04-21 04:03:13,511 DEBUG epoch: 22, train_acc: 97.8935917721519, val_acc: 91.33, acc_loss: 0.07682052292401277, grad_loss: None
2022-04-21 04:03:15,415 DEBUG epoch: 23, train_acc: 98.0617088607595, val_acc: 91.54, acc_loss: 0.06970688692423739, grad_loss: None
2022-04-21 04:03:17,369 DEBUG epoch: 24, train_acc: 97.64636075949367, val_acc: 91.22, acc_loss: 0.08422728120997737, grad_loss: None
2022-04-21 04:03:19,254 DEBUG epoch: 25, train_acc: 98.04193037974683, val_acc: 91.27, acc_loss: 0.07539373863771369, grad_loss: None
2022-04-21 04:03:21,165 DEBUG epoch: 26, train_acc: 97.98259493670886, val_acc: 91.46, acc_loss: 0.07330979720418211, grad_loss: None
2022-04-21 04:03:23,060 DEBUG epoch: 27, train_acc: 97.94303797468355, val_acc: 91.37, acc_loss: 0.07445751870923405, grad_loss: None
2022-04-21 04:03:24,977 DEBUG epoch: 28, train_acc: 97.78481012658227, val_acc: 91.3, acc_loss: 0.08042084316051082, grad_loss: None
2022-04-21 04:03:26,877 DEBUG epoch: 29, train_acc: 98.05181962025317, val_acc: 91.38, acc_loss: 0.07037171061280408, grad_loss: None
2022-04-21 04:03:28,797 DEBUG epoch: 30, train_acc: 98.65506329113924, val_acc: 91.57, acc_loss: 0.05946923119216403, grad_loss: None
2022-04-21 04:03:30,730 DEBUG epoch: 31, train_acc: 97.59691455696202, val_acc: 91.4, acc_loss: 0.08293631894490387, grad_loss: None
2022-04-21 04:03:32,677 DEBUG epoch: 32, train_acc: 98.10126582278481, val_acc: 91.31, acc_loss: 0.06914953120005658, grad_loss: None
2022-04-21 04:03:34,594 DEBUG epoch: 33, train_acc: 97.7551424050633, val_acc: 91.3, acc_loss: 0.07976247043690726, grad_loss: None
2022-04-21 04:03:36,504 DEBUG epoch: 34, train_acc: 97.8935917721519, val_acc: 91.35, acc_loss: 0.07829494929954975, grad_loss: None
2022-04-21 04:03:38,438 DEBUG epoch: 35, train_acc: 97.91337025316456, val_acc: 91.34, acc_loss: 0.07509514834448884, grad_loss: None
2022-04-21 04:03:40,352 DEBUG epoch: 36, train_acc: 98.3386075949367, val_acc: 91.4, acc_loss: 0.06628339619764799, grad_loss: None
2022-04-21 04:03:42,256 DEBUG epoch: 37, train_acc: 97.92325949367088, val_acc: 91.42, acc_loss: 0.07351568506299695, grad_loss: None
