2022-04-20 16:46:25,288 DEBUG Namespace(arch='vgg11_bn', attack_client=0, attack_epochs=300, attack_style='TrainME_option', average_time=1, batch_size=128, bottleneck_option='None', cutlayer=4, data_proportion=0.02, dataset='cifar10', filename='ace_V2_epoch_vgg11_bn_cutlayer_4_client_1_seed125_dataset_cifar10_lr_0.05_200epoch', folder='saves/baseline', learning_rate=0.005, noniid_ratio=1.0, num_client=1, num_epochs='best', num_query=1, random_seed=123, regularization='None', regularization_strength=0.0, scheme='V2_epoch', surrogate_arch='same', test_best=True, train_clas_layer=2.0)
2022-04-20 16:46:28,615 DEBUG Test (client-0):	Loss 0.6165 (0.3623)	Prec@1 81.250 (91.890)
2022-04-20 16:46:28,616 DEBUG  * Prec@1 91.890
2022-04-20 16:46:28,616 DEBUG load 1.weight to surrogate
2022-04-20 16:46:28,616 DEBUG load 1.bias to surrogate
2022-04-20 16:46:28,617 DEBUG 4
2022-04-20 16:46:28,617 DEBUG surrogate parameter has 4 trainable parameters!
2022-04-20 16:46:30,304 DEBUG epoch: 0, val_acc: 10.16
2022-04-20 16:46:31,025 DEBUG epoch: 1, train_acc: 32.369290351867676, val_acc: 83.65, acc_loss: 2.0658389180898666, grad_loss: None
2022-04-20 16:46:31,728 DEBUG epoch: 2, train_acc: 95.56039619445801, val_acc: 91.7, acc_loss: 1.107561081647873, grad_loss: None
2022-04-20 16:46:32,423 DEBUG epoch: 3, train_acc: 96.58203125, val_acc: 91.76, acc_loss: 0.4979329239577055, grad_loss: None
2022-04-20 16:46:33,147 DEBUG epoch: 4, train_acc: 97.49849700927734, val_acc: 91.92, acc_loss: 0.25371341221034527, grad_loss: None
2022-04-20 16:46:33,869 DEBUG epoch: 5, train_acc: 98.00180244445801, val_acc: 91.88, acc_loss: 0.21042812336236238, grad_loss: None
2022-04-20 16:46:34,583 DEBUG epoch: 6, train_acc: 97.54356956481934, val_acc: 91.86, acc_loss: 0.16896433103829622, grad_loss: None
2022-04-20 16:46:35,291 DEBUG epoch: 7, train_acc: 99.0234375, val_acc: 91.85, acc_loss: 0.0968018937855959, grad_loss: None
2022-04-20 16:46:36,033 DEBUG epoch: 8, train_acc: 97.76141834259033, val_acc: 91.82, acc_loss: 0.12659659516066313, grad_loss: None
2022-04-20 16:46:36,741 DEBUG epoch: 9, train_acc: 97.61117744445801, val_acc: 91.87, acc_loss: 0.12017064960673451, grad_loss: None
2022-04-20 16:46:37,464 DEBUG epoch: 10, train_acc: 98.6328125, val_acc: 91.84, acc_loss: 0.08535772515460849, grad_loss: None
2022-04-20 16:46:38,213 DEBUG epoch: 11, train_acc: 97.4609375, val_acc: 91.83, acc_loss: 0.10672512394376099, grad_loss: None
2022-04-20 16:46:38,941 DEBUG epoch: 12, train_acc: 99.07602119445801, val_acc: 91.81, acc_loss: 0.06637480575591326, grad_loss: None
2022-04-20 16:46:39,657 DEBUG epoch: 13, train_acc: 98.68539619445801, val_acc: 91.79, acc_loss: 0.0766283581033349, grad_loss: None
2022-04-20 16:46:40,380 DEBUG epoch: 14, train_acc: 97.75390625, val_acc: 91.8, acc_loss: 0.10523678502067924, grad_loss: None
2022-04-20 16:46:41,085 DEBUG epoch: 15, train_acc: 97.78395366668701, val_acc: 91.84, acc_loss: 0.09332762332633138, grad_loss: None
2022-04-20 16:46:41,789 DEBUG epoch: 16, train_acc: 97.41586494445801, val_acc: 91.89, acc_loss: 0.11039525526575744, grad_loss: None
2022-04-20 16:46:42,497 DEBUG epoch: 17, train_acc: 98.34735584259033, val_acc: 91.9, acc_loss: 0.08737643482163548, grad_loss: None
2022-04-20 16:46:43,211 DEBUG epoch: 18, train_acc: 97.8515625, val_acc: 91.94, acc_loss: 0.08661931310780346, grad_loss: None
2022-04-20 16:46:43,915 DEBUG epoch: 19, train_acc: 98.73046875, val_acc: 91.9, acc_loss: 0.06586017529480159, grad_loss: None
2022-04-20 16:46:44,615 DEBUG epoch: 20, train_acc: 98.33984375, val_acc: 91.89, acc_loss: 0.0717067583464086, grad_loss: None
2022-04-20 16:46:45,327 DEBUG epoch: 21, train_acc: 97.0703125, val_acc: 91.92, acc_loss: 0.11129687703214586, grad_loss: None
2022-04-20 16:46:46,020 DEBUG epoch: 22, train_acc: 96.875, val_acc: 91.94, acc_loss: 0.1077835758915171, grad_loss: None
2022-04-20 16:46:46,745 DEBUG epoch: 23, train_acc: 98.46754741668701, val_acc: 91.96, acc_loss: 0.06345255486667156, grad_loss: None
2022-04-20 16:46:47,438 DEBUG epoch: 24, train_acc: 97.731369972229, val_acc: 91.97, acc_loss: 0.10429182858206332, grad_loss: None
2022-04-20 16:46:48,141 DEBUG epoch: 25, train_acc: 98.39242744445801, val_acc: 91.94, acc_loss: 0.0746096761431545, grad_loss: None
2022-04-20 16:46:48,877 DEBUG epoch: 26, train_acc: 97.02523994445801, val_acc: 91.94, acc_loss: 0.10252392455004156, grad_loss: None
2022-04-20 16:46:49,590 DEBUG epoch: 27, train_acc: 95.8984375, val_acc: 91.92, acc_loss: 0.12736859859433025, grad_loss: None
2022-04-20 16:46:50,296 DEBUG epoch: 28, train_acc: 98.03185081481934, val_acc: 91.92, acc_loss: 0.06954555539414287, grad_loss: None
2022-04-20 16:46:51,034 DEBUG epoch: 29, train_acc: 99.21875, val_acc: 91.94, acc_loss: 0.03681896615307778, grad_loss: None
2022-04-20 16:46:51,736 DEBUG epoch: 30, train_acc: 99.0234375, val_acc: 91.94, acc_loss: 0.04204175679478794, grad_loss: None
2022-04-20 16:46:52,446 DEBUG epoch: 31, train_acc: 98.903244972229, val_acc: 91.9, acc_loss: 0.042881556728389114, grad_loss: None
2022-04-20 16:46:53,157 DEBUG epoch: 32, train_acc: 95.680588722229, val_acc: 91.9, acc_loss: 0.1499503708910197, grad_loss: None
2022-04-20 16:46:53,867 DEBUG epoch: 33, train_acc: 99.66195869445801, val_acc: 91.87, acc_loss: 0.021245224284939468, grad_loss: None
2022-04-20 16:46:54,578 DEBUG epoch: 34, train_acc: 99.21875, val_acc: 91.87, acc_loss: 0.03367356339003891, grad_loss: None
2022-04-20 16:46:55,288 DEBUG epoch: 35, train_acc: 97.51352119445801, val_acc: 91.9, acc_loss: 0.07965783216059208, grad_loss: None
2022-04-20 16:46:56,000 DEBUG epoch: 36, train_acc: 98.09945869445801, val_acc: 91.85, acc_loss: 0.0729551458498463, grad_loss: None
2022-04-20 16:46:56,698 DEBUG epoch: 37, train_acc: 98.53515625, val_acc: 91.87, acc_loss: 0.05928459414280951, grad_loss: None
2022-04-20 16:46:57,402 DEBUG epoch: 38, train_acc: 98.219651222229, val_acc: 91.86, acc_loss: 0.06206175498664379, grad_loss: None
2022-04-20 16:46:58,102 DEBUG epoch: 39, train_acc: 98.00180244445801, val_acc: 91.88, acc_loss: 0.06553142715711147, grad_loss: None
2022-04-20 16:46:58,807 DEBUG epoch: 40, train_acc: 98.610276222229, val_acc: 91.96, acc_loss: 0.05926827690564096, grad_loss: None
2022-04-20 16:46:59,552 DEBUG epoch: 41, train_acc: 98.88070869445801, val_acc: 91.98, acc_loss: 0.03679413837380707, grad_loss: None
2022-04-20 16:47:00,247 DEBUG epoch: 42, train_acc: 95.192307472229, val_acc: 91.98, acc_loss: 0.15677595022134483, grad_loss: None
2022-04-20 16:47:00,963 DEBUG epoch: 43, train_acc: 98.828125, val_acc: 91.98, acc_loss: 0.04225652775494382, grad_loss: None
2022-04-20 16:47:01,669 DEBUG epoch: 44, train_acc: 98.2421875, val_acc: 91.98, acc_loss: 0.06536744913319126, grad_loss: None
2022-04-20 16:47:02,397 DEBUG epoch: 45, train_acc: 97.731369972229, val_acc: 91.95, acc_loss: 0.08018024498596787, grad_loss: None
2022-04-20 16:47:03,086 DEBUG epoch: 46, train_acc: 98.97836494445801, val_acc: 91.95, acc_loss: 0.0542541405884549, grad_loss: None
2022-04-20 16:47:03,812 DEBUG epoch: 47, train_acc: 97.19801616668701, val_acc: 91.97, acc_loss: 0.0809244925621897, grad_loss: None
2022-04-20 16:47:04,518 DEBUG epoch: 48, train_acc: 98.903244972229, val_acc: 91.97, acc_loss: 0.05216687452048063, grad_loss: None
2022-04-20 16:47:05,233 DEBUG epoch: 49, train_acc: 97.633713722229, val_acc: 91.97, acc_loss: 0.07706591545138508, grad_loss: None
2022-04-20 16:47:05,949 DEBUG epoch: 50, train_acc: 98.4375, val_acc: 92.0, acc_loss: 0.06741031719138846, grad_loss: None
2022-04-20 16:47:06,649 DEBUG epoch: 51, train_acc: 97.51352119445801, val_acc: 92.01, acc_loss: 0.08731016307137907, grad_loss: None
2022-04-20 16:47:07,367 DEBUG epoch: 52, train_acc: 98.903244972229, val_acc: 92.04, acc_loss: 0.039078511705156416, grad_loss: None
2022-04-20 16:47:08,089 DEBUG epoch: 53, train_acc: 98.512619972229, val_acc: 92.03, acc_loss: 0.04626671606092714, grad_loss: None
2022-04-20 16:47:08,779 DEBUG epoch: 54, train_acc: 97.97926616668701, val_acc: 92.02, acc_loss: 0.066428437596187, grad_loss: None
2022-04-20 16:47:09,462 DEBUG epoch: 55, train_acc: 98.805588722229, val_acc: 92.0, acc_loss: 0.04353678727056831, grad_loss: None
2022-04-20 16:47:10,182 DEBUG epoch: 56, train_acc: 97.81400203704834, val_acc: 92.05, acc_loss: 0.0814712776336819, grad_loss: None
2022-04-20 16:47:10,881 DEBUG epoch: 57, train_acc: 97.65625, val_acc: 91.99, acc_loss: 0.07167093036696315, grad_loss: None
2022-04-20 16:47:11,582 DEBUG epoch: 58, train_acc: 98.903244972229, val_acc: 91.99, acc_loss: 0.05062018777243793, grad_loss: None
2022-04-20 16:47:12,276 DEBUG epoch: 59, train_acc: 99.03094959259033, val_acc: 92.04, acc_loss: 0.029480534547474235, grad_loss: None
2022-04-20 16:47:12,984 DEBUG epoch: 60, train_acc: 95.289963722229, val_acc: 92.03, acc_loss: 0.1578687857836485, grad_loss: None
2022-04-20 16:47:13,712 DEBUG epoch: 61, train_acc: 98.828125, val_acc: 92.02, acc_loss: 0.03778990881983191, grad_loss: None
2022-04-20 16:47:14,417 DEBUG epoch: 62, train_acc: 97.08533668518066, val_acc: 92.03, acc_loss: 0.09965661642490886, grad_loss: None
2022-04-20 16:47:15,120 DEBUG epoch: 63, train_acc: 98.903244972229, val_acc: 92.03, acc_loss: 0.04698886733967811, grad_loss: None
