2022-04-21 02:01:03,838 DEBUG Namespace(arch='vgg11_bn', attack_client=0, attack_epochs=300, attack_style='GM_option_CIFAR100', average_time=1, batch_size=128, bottleneck_option='None', cutlayer=4, data_proportion=1.0, dataset='cifar10', filename='ace_V2_epoch_vgg11_bn_cutlayer_4_client_1_seed125_dataset_cifar10_lr_0.05_200epoch', folder='saves/baseline', learning_rate=0.05, noniid_ratio=1.0, num_client=1, num_epochs='best', num_query=1000, random_seed=123, regularization='None', regularization_strength=0.0, scheme='V2_epoch', surrogate_arch='same', test_best=True, train_clas_layer=-1.0)
2022-04-21 02:01:07,323 DEBUG Test (client-0):	Loss 0.6165 (0.3623)	Prec@1 81.250 (91.890)
2022-04-21 02:01:07,323 DEBUG  * Prec@1 91.890
2022-04-21 02:01:07,323 DEBUG 24
2022-04-21 02:01:07,324 DEBUG 30
2022-04-21 02:01:07,324 DEBUG surrogate parameter has 38 trainable parameters!
2022-04-21 02:01:10,388 DEBUG epoch: 0, val_acc: 12.27
2022-04-21 02:01:11,370 DEBUG epoch: 1, train_acc: 0.0, val_acc: 12.28, acc_loss: 0.0, grad_loss: 4.033649659156799
2022-04-21 02:01:22,183 DEBUG epoch: 12, train_acc: 0.0, val_acc: 12.59, acc_loss: 0.0, grad_loss: 4.033597350120544
2022-04-21 02:01:23,188 DEBUG epoch: 13, train_acc: 0.0, val_acc: 12.62, acc_loss: 0.0, grad_loss: 4.033594083786011
2022-04-21 02:01:24,183 DEBUG epoch: 14, train_acc: 0.0, val_acc: 12.61, acc_loss: 0.0, grad_loss: 4.0335907459259035
2022-04-21 02:01:25,170 DEBUG epoch: 15, train_acc: 0.0, val_acc: 12.61, acc_loss: 0.0, grad_loss: 4.033587551116943
2022-04-21 02:01:26,158 DEBUG epoch: 16, train_acc: 0.0, val_acc: 12.62, acc_loss: 0.0, grad_loss: 4.03358473777771
2022-04-21 02:01:27,161 DEBUG epoch: 17, train_acc: 0.0, val_acc: 12.63, acc_loss: 0.0, grad_loss: 4.033581876754761
2022-04-21 02:01:28,134 DEBUG epoch: 18, train_acc: 0.0, val_acc: 12.61, acc_loss: 0.0, grad_loss: 4.033578824996948
2022-04-21 02:01:29,106 DEBUG epoch: 19, train_acc: 0.0, val_acc: 12.62, acc_loss: 0.0, grad_loss: 4.033576631546021
2022-04-21 02:01:30,099 DEBUG epoch: 20, train_acc: 0.0, val_acc: 12.55, acc_loss: 0.0, grad_loss: 4.033574199676513
2022-04-21 02:01:31,081 DEBUG epoch: 21, train_acc: 0.0, val_acc: 12.47, acc_loss: 0.0, grad_loss: 4.033571887016296
2022-04-21 02:01:32,062 DEBUG epoch: 22, train_acc: 0.0, val_acc: 12.42, acc_loss: 0.0, grad_loss: 4.033569979667663
2022-04-21 02:01:33,065 DEBUG epoch: 23, train_acc: 0.0, val_acc: 12.37, acc_loss: 0.0, grad_loss: 4.033568072319031
2022-04-21 02:01:34,063 DEBUG epoch: 24, train_acc: 0.0, val_acc: 12.3, acc_loss: 0.0, grad_loss: 4.033566308021546
2022-04-21 02:01:35,031 DEBUG epoch: 25, train_acc: 0.0, val_acc: 12.27, acc_loss: 0.0, grad_loss: 4.033564400672913
2022-04-21 02:01:36,021 DEBUG epoch: 26, train_acc: 0.0, val_acc: 12.24, acc_loss: 0.0, grad_loss: 4.033562803268433
2022-04-21 02:01:36,998 DEBUG epoch: 27, train_acc: 0.0, val_acc: 12.19, acc_loss: 0.0, grad_loss: 4.0335609912872314
2022-04-21 02:01:37,964 DEBUG epoch: 28, train_acc: 0.0, val_acc: 12.16, acc_loss: 0.0, grad_loss: 4.033559370040893
2022-04-21 02:01:38,920 DEBUG epoch: 29, train_acc: 0.0, val_acc: 12.1, acc_loss: 0.0, grad_loss: 4.033558058738708
2022-04-21 02:01:39,876 DEBUG epoch: 30, train_acc: 0.0, val_acc: 12.02, acc_loss: 0.0, grad_loss: 4.033556723594666
2022-04-21 02:01:40,865 DEBUG epoch: 31, train_acc: 0.0, val_acc: 11.97, acc_loss: 0.0, grad_loss: 4.033555483818054
2022-04-21 02:01:41,841 DEBUG epoch: 32, train_acc: 0.0, val_acc: 11.9, acc_loss: 0.0, grad_loss: 4.033554100990296
2022-04-21 02:01:42,801 DEBUG epoch: 33, train_acc: 0.0, val_acc: 11.88, acc_loss: 0.0, grad_loss: 4.033553218841552
2022-04-21 02:01:43,799 DEBUG epoch: 34, train_acc: 0.0, val_acc: 11.89, acc_loss: 0.0, grad_loss: 4.033551979064941
2022-04-21 02:01:44,748 DEBUG epoch: 35, train_acc: 0.0, val_acc: 11.9, acc_loss: 0.0, grad_loss: 4.033551025390625
2022-04-21 02:01:45,731 DEBUG epoch: 36, train_acc: 0.0, val_acc: 11.85, acc_loss: 0.0, grad_loss: 4.033550214767456
2022-04-21 02:01:46,690 DEBUG epoch: 37, train_acc: 0.0, val_acc: 11.77, acc_loss: 0.0, grad_loss: 4.03354914188385
2022-04-21 02:01:47,691 DEBUG epoch: 38, train_acc: 0.0, val_acc: 11.73, acc_loss: 0.0, grad_loss: 4.0335482358932495
2022-04-21 02:01:48,683 DEBUG epoch: 39, train_acc: 0.0, val_acc: 11.66, acc_loss: 0.0, grad_loss: 4.033547592163086
2022-04-21 02:01:49,671 DEBUG epoch: 40, train_acc: 0.0, val_acc: 11.51, acc_loss: 0.0, grad_loss: 4.0335468530654905
2022-04-21 02:01:50,703 DEBUG epoch: 41, train_acc: 0.0, val_acc: 11.4, acc_loss: 0.0, grad_loss: 4.033546137809753
2022-04-21 02:01:51,685 DEBUG epoch: 42, train_acc: 0.0, val_acc: 11.23, acc_loss: 0.0, grad_loss: 4.0335455417633055
2022-04-21 02:01:52,664 DEBUG epoch: 43, train_acc: 0.0, val_acc: 11.14, acc_loss: 0.0, grad_loss: 4.033544898033142
2022-04-21 02:01:53,629 DEBUG epoch: 44, train_acc: 0.0, val_acc: 11.04, acc_loss: 0.0, grad_loss: 4.033544278144836
2022-04-21 02:01:54,602 DEBUG epoch: 45, train_acc: 0.0, val_acc: 10.98, acc_loss: 0.0, grad_loss: 4.033543705940247
2022-04-21 02:01:55,565 DEBUG epoch: 46, train_acc: 0.0, val_acc: 10.85, acc_loss: 0.0, grad_loss: 4.033542943000794
2022-04-21 02:01:56,537 DEBUG epoch: 47, train_acc: 0.0, val_acc: 10.73, acc_loss: 0.0, grad_loss: 4.033542490005493
2022-04-21 02:01:57,512 DEBUG epoch: 48, train_acc: 0.0, val_acc: 10.59, acc_loss: 0.0, grad_loss: 4.033542132377624
2022-04-21 02:01:58,489 DEBUG epoch: 49, train_acc: 0.0, val_acc: 10.45, acc_loss: 0.0, grad_loss: 4.033541679382324
2022-04-21 02:01:59,477 DEBUG epoch: 50, train_acc: 0.0, val_acc: 10.39, acc_loss: 0.0, grad_loss: 4.033541202545166
2022-04-21 02:02:00,446 DEBUG epoch: 51, train_acc: 0.0, val_acc: 10.3, acc_loss: 0.0, grad_loss: 4.0335407733917235
2022-04-21 02:02:01,460 DEBUG epoch: 52, train_acc: 0.0, val_acc: 10.29, acc_loss: 0.0, grad_loss: 4.033540415763855
2022-04-21 02:02:02,454 DEBUG epoch: 53, train_acc: 0.0, val_acc: 10.22, acc_loss: 0.0, grad_loss: 4.033540153503418
2022-04-21 02:02:03,430 DEBUG epoch: 54, train_acc: 0.0, val_acc: 10.18, acc_loss: 0.0, grad_loss: 4.033539843559265
2022-04-21 02:02:04,433 DEBUG epoch: 55, train_acc: 0.0, val_acc: 10.14, acc_loss: 0.0, grad_loss: 4.033539557456971
2022-04-21 02:02:05,429 DEBUG epoch: 56, train_acc: 0.0, val_acc: 10.1, acc_loss: 0.0, grad_loss: 4.033539199829102
2022-04-21 02:02:06,390 DEBUG epoch: 57, train_acc: 0.0, val_acc: 10.11, acc_loss: 0.0, grad_loss: 4.033538889884949
2022-04-21 02:02:07,339 DEBUG epoch: 58, train_acc: 0.0, val_acc: 10.08, acc_loss: 0.0, grad_loss: 4.033538603782654
2022-04-21 02:02:08,346 DEBUG epoch: 59, train_acc: 0.0, val_acc: 10.07, acc_loss: 0.0, grad_loss: 4.033538413047791
2022-04-21 02:02:09,309 DEBUG epoch: 60, train_acc: 0.0, val_acc: 10.07, acc_loss: 0.0, grad_loss: 4.033538126945496
2022-04-21 02:02:10,285 DEBUG epoch: 61, train_acc: 0.0, val_acc: 10.06, acc_loss: 0.0, grad_loss: 4.033538079261779
2022-04-21 02:02:11,298 DEBUG epoch: 62, train_acc: 0.0, val_acc: 10.05, acc_loss: 0.0, grad_loss: 4.033538103103638
2022-04-21 02:02:12,271 DEBUG epoch: 63, train_acc: 0.0, val_acc: 10.04, acc_loss: 0.0, grad_loss: 4.033538126945496
2022-04-21 02:02:13,266 DEBUG epoch: 64, train_acc: 0.0, val_acc: 10.04, acc_loss: 0.0, grad_loss: 4.033538031578064
2022-04-21 02:02:14,259 DEBUG epoch: 65, train_acc: 0.0, val_acc: 10.04, acc_loss: 0.0, grad_loss: 4.033538007736206
2022-04-21 02:02:15,298 DEBUG epoch: 66, train_acc: 0.0, val_acc: 10.04, acc_loss: 0.0, grad_loss: 4.03353796005249
2022-04-21 02:02:16,269 DEBUG epoch: 67, train_acc: 0.0, val_acc: 10.04, acc_loss: 0.0, grad_loss: 4.033537888526917
2022-04-21 02:02:17,231 DEBUG epoch: 68, train_acc: 0.0, val_acc: 10.04, acc_loss: 0.0, grad_loss: 4.033537769317627
2022-04-21 02:02:18,205 DEBUG epoch: 69, train_acc: 0.0, val_acc: 10.04, acc_loss: 0.0, grad_loss: 4.033537817001343
2022-04-21 02:02:19,213 DEBUG epoch: 70, train_acc: 0.0, val_acc: 10.04, acc_loss: 0.0, grad_loss: 4.033537769317627
2022-04-21 02:02:20,202 DEBUG epoch: 71, train_acc: 0.0, val_acc: 10.04, acc_loss: 0.0, grad_loss: 4.033537721633911
2022-04-21 02:02:21,187 DEBUG epoch: 72, train_acc: 0.0, val_acc: 10.03, acc_loss: 0.0, grad_loss: 4.033537721633911
2022-04-21 02:02:22,166 DEBUG epoch: 73, train_acc: 0.0, val_acc: 10.03, acc_loss: 0.0, grad_loss: 4.033537721633911
2022-04-21 02:02:23,129 DEBUG epoch: 74, train_acc: 0.0, val_acc: 10.03, acc_loss: 0.0, grad_loss: 4.033537650108338
2022-04-21 02:02:24,119 DEBUG epoch: 75, train_acc: 0.0, val_acc: 10.03, acc_loss: 0.0, grad_loss: 4.033537602424621
2022-04-21 02:02:25,109 DEBUG epoch: 76, train_acc: 0.0, val_acc: 10.03, acc_loss: 0.0, grad_loss: 4.033537530899048
2022-04-21 02:02:26,137 DEBUG epoch: 77, train_acc: 0.0, val_acc: 10.03, acc_loss: 0.0, grad_loss: 4.033537578582764
2022-04-21 02:02:27,100 DEBUG epoch: 78, train_acc: 0.0, val_acc: 10.02, acc_loss: 0.0, grad_loss: 4.033537483215332
2022-04-21 02:02:28,074 DEBUG epoch: 79, train_acc: 0.0, val_acc: 10.02, acc_loss: 0.0, grad_loss: 4.033537435531616
2022-04-21 02:02:29,059 DEBUG epoch: 80, train_acc: 0.0, val_acc: 10.02, acc_loss: 0.0, grad_loss: 4.033537435531616
2022-04-21 02:02:30,042 DEBUG epoch: 81, train_acc: 0.0, val_acc: 10.02, acc_loss: 0.0, grad_loss: 4.0335373878479
2022-04-21 02:02:31,007 DEBUG epoch: 82, train_acc: 0.0, val_acc: 10.02, acc_loss: 0.0, grad_loss: 4.033537364006042
2022-04-21 02:02:32,026 DEBUG epoch: 83, train_acc: 0.0, val_acc: 10.02, acc_loss: 0.0, grad_loss: 4.0335373163223265
2022-04-21 02:02:33,021 DEBUG epoch: 84, train_acc: 0.0, val_acc: 10.02, acc_loss: 0.0, grad_loss: 4.0335373163223265
2022-04-21 02:02:33,993 DEBUG epoch: 85, train_acc: 0.0, val_acc: 10.02, acc_loss: 0.0, grad_loss: 4.033537244796753
2022-04-21 02:02:34,965 DEBUG epoch: 86, train_acc: 0.0, val_acc: 10.02, acc_loss: 0.0, grad_loss: 4.033537244796753
2022-04-21 02:02:35,952 DEBUG epoch: 87, train_acc: 0.0, val_acc: 10.02, acc_loss: 0.0, grad_loss: 4.033537149429321
2022-04-21 02:02:36,913 DEBUG epoch: 88, train_acc: 0.0, val_acc: 10.02, acc_loss: 0.0, grad_loss: 4.03353705406189
2022-04-21 02:02:37,912 DEBUG epoch: 89, train_acc: 0.0, val_acc: 10.02, acc_loss: 0.0, grad_loss: 4.033537125587463
2022-04-21 02:02:38,888 DEBUG epoch: 90, train_acc: 0.0, val_acc: 10.01, acc_loss: 0.0, grad_loss: 4.03353705406189
2022-04-21 02:02:39,902 DEBUG epoch: 91, train_acc: 0.0, val_acc: 10.01, acc_loss: 0.0, grad_loss: 4.033537077903747
2022-04-21 02:02:40,889 DEBUG epoch: 92, train_acc: 0.0, val_acc: 10.01, acc_loss: 0.0, grad_loss: 4.033537030220032
2022-04-21 02:02:41,844 DEBUG epoch: 93, train_acc: 0.0, val_acc: 10.01, acc_loss: 0.0, grad_loss: 4.033536958694458
2022-04-21 02:02:42,824 DEBUG epoch: 94, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033537030220032
2022-04-21 02:02:43,793 DEBUG epoch: 95, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536911010742
2022-04-21 02:02:44,764 DEBUG epoch: 96, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536839485168
2022-04-21 02:02:45,732 DEBUG epoch: 97, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536815643311
2022-04-21 02:02:46,710 DEBUG epoch: 98, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.0335368633270265
2022-04-21 02:02:47,701 DEBUG epoch: 99, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536720275879
2022-04-21 02:02:48,691 DEBUG epoch: 100, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536744117737
2022-04-21 02:02:49,650 DEBUG epoch: 101, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536720275879
2022-04-21 02:02:50,624 DEBUG epoch: 102, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536767959594
2022-04-21 02:02:51,622 DEBUG epoch: 103, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536601066589
2022-04-21 02:02:52,615 DEBUG epoch: 104, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536648750305
2022-04-21 02:02:53,602 DEBUG epoch: 105, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536458015442
2022-04-21 02:02:54,605 DEBUG epoch: 106, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.0335364818573
2022-04-21 02:02:55,593 DEBUG epoch: 107, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.0335364818573
2022-04-21 02:02:56,590 DEBUG epoch: 108, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536386489868
2022-04-21 02:02:57,573 DEBUG epoch: 109, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536458015442
2022-04-21 02:02:58,587 DEBUG epoch: 110, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536338806153
2022-04-21 02:02:59,562 DEBUG epoch: 111, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536195755005
2022-04-21 02:03:00,554 DEBUG epoch: 112, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536338806153
2022-04-21 02:03:01,528 DEBUG epoch: 113, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536314964294
2022-04-21 02:03:02,501 DEBUG epoch: 114, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536267280579
2022-04-21 02:03:03,524 DEBUG epoch: 115, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536124229431
2022-04-21 02:03:04,510 DEBUG epoch: 116, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536124229431
2022-04-21 02:03:05,483 DEBUG epoch: 117, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536100387574
2022-04-21 02:03:06,477 DEBUG epoch: 118, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536028862
2022-04-21 02:03:07,481 DEBUG epoch: 119, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536052703857
2022-04-21 02:03:08,454 DEBUG epoch: 120, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536028862
2022-04-21 02:03:09,440 DEBUG epoch: 121, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536124229431
2022-04-21 02:03:10,432 DEBUG epoch: 122, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536100387574
2022-04-21 02:03:11,445 DEBUG epoch: 123, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536100387574
2022-04-21 02:03:12,416 DEBUG epoch: 124, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.0335359334945675
2022-04-21 02:03:13,413 DEBUG epoch: 125, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535957336426
2022-04-21 02:03:14,388 DEBUG epoch: 126, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536005020141
2022-04-21 02:03:15,374 DEBUG epoch: 127, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033536052703857
2022-04-21 02:03:16,371 DEBUG epoch: 128, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535981178284
2022-04-21 02:03:17,348 DEBUG epoch: 129, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535981178284
2022-04-21 02:03:18,341 DEBUG epoch: 130, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535957336426
2022-04-21 02:03:19,325 DEBUG epoch: 131, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535885810852
2022-04-21 02:03:20,308 DEBUG epoch: 132, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535957336426
2022-04-21 02:03:21,274 DEBUG epoch: 133, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.0335358619689945
2022-04-21 02:03:22,307 DEBUG epoch: 134, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535742759705
2022-04-21 02:03:23,284 DEBUG epoch: 135, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535766601562
2022-04-21 02:03:24,266 DEBUG epoch: 136, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535790443421
2022-04-21 02:03:25,267 DEBUG epoch: 137, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535885810852
2022-04-21 02:03:26,245 DEBUG epoch: 138, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535695075988
2022-04-21 02:03:27,234 DEBUG epoch: 139, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535838127136
2022-04-21 02:03:28,218 DEBUG epoch: 140, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535718917847
2022-04-21 02:03:29,183 DEBUG epoch: 141, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535623550415
2022-04-21 02:03:30,182 DEBUG epoch: 142, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535671234131
2022-04-21 02:03:31,198 DEBUG epoch: 143, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535575866699
2022-04-21 02:03:32,194 DEBUG epoch: 144, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535575866699
2022-04-21 02:03:33,178 DEBUG epoch: 145, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535599708557
2022-04-21 02:03:34,165 DEBUG epoch: 146, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535575866699
2022-04-21 02:03:35,140 DEBUG epoch: 147, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535599708557
2022-04-21 02:03:36,113 DEBUG epoch: 148, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535623550415
2022-04-21 02:03:37,109 DEBUG epoch: 149, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535575866699
2022-04-21 02:03:38,082 DEBUG epoch: 150, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535575866699
2022-04-21 02:03:39,047 DEBUG epoch: 151, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535623550415
2022-04-21 02:03:40,016 DEBUG epoch: 152, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535623550415
2022-04-21 02:03:40,996 DEBUG epoch: 153, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535623550415
2022-04-21 02:03:41,982 DEBUG epoch: 154, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535623550415
2022-04-21 02:03:42,968 DEBUG epoch: 155, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535623550415
2022-04-21 02:03:43,964 DEBUG epoch: 156, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535575866699
2022-04-21 02:03:44,934 DEBUG epoch: 157, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.0335355520248415
2022-04-21 02:03:45,903 DEBUG epoch: 158, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.0335355520248415
2022-04-21 02:03:46,879 DEBUG epoch: 159, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535504341126
2022-04-21 02:03:47,863 DEBUG epoch: 160, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535504341126
2022-04-21 02:03:48,861 DEBUG epoch: 161, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.0335355520248415
2022-04-21 02:03:49,822 DEBUG epoch: 162, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.0335355520248415
2022-04-21 02:03:50,833 DEBUG epoch: 163, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.0335355520248415
2022-04-21 02:03:51,823 DEBUG epoch: 164, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.0335355520248415
2022-04-21 02:03:52,804 DEBUG epoch: 165, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.0335355520248415
2022-04-21 02:03:53,778 DEBUG epoch: 166, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.0335355520248415
2022-04-21 02:03:54,747 DEBUG epoch: 167, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535456657409
2022-04-21 02:03:55,727 DEBUG epoch: 168, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535504341126
2022-04-21 02:03:56,716 DEBUG epoch: 169, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.0335355520248415
2022-04-21 02:03:57,726 DEBUG epoch: 170, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535575866699
2022-04-21 02:03:58,726 DEBUG epoch: 171, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.0335355520248415
2022-04-21 02:03:59,739 DEBUG epoch: 172, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535504341126
2022-04-21 02:04:00,721 DEBUG epoch: 173, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.033535504341126
2022-04-21 02:04:01,700 DEBUG epoch: 174, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.0335355520248415
2022-04-21 02:04:02,693 DEBUG epoch: 175, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.0335355520248415
2022-04-21 02:04:03,674 DEBUG epoch: 176, train_acc: 0.0, val_acc: 10.0, acc_loss: 0.0, grad_loss: 4.0335355520248415
