2022-04-25 15:03:27,031 DEBUG Namespace(arch='vgg11_bn', attack_client=0, attack_epochs=300, attack_style='GM_option_CIFAR10', average_time=1, batch_size=128, bottleneck_option='None', cutlayer=4, data_proportion=1.0, dataset='cifar100', filename='ace_V2_epoch_vgg11_bn_cutlayer_4_client_1_seed125_dataset_cifar100_lr_0.05_200epoch', folder='saves/baseline', learning_rate=0.005, noniid_ratio=1.0, num_client=1, num_epochs='best', num_query=1000, random_seed=123, regularization='None', regularization_strength=0.0, scheme='V2_epoch', surrogate_arch='same', test_best=True, train_clas_layer=3.0)
2022-04-25 15:03:31,185 DEBUG Test (client-0):	Loss 1.2311 (1.7817)	Prec@1 75.000 (68.630)
2022-04-25 15:03:31,185 DEBUG  * Prec@1 68.630
2022-04-25 15:03:31,186 DEBUG 6
2022-04-25 15:03:31,186 DEBUG surrogate parameter has 6 trainable parameters!
2022-04-25 15:03:36,818 DEBUG epoch: 0, val_acc: 0.48, val_fidelity: 0.34
2022-04-25 15:03:40,852 DEBUG epoch: 1, train_acc: 0.0, val_acc: 0.94, fidel_score: 0.97, acc_loss: 0.0, grad_loss: 4.099133748042433
2022-04-25 15:03:44,787 DEBUG epoch: 2, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 3.9880423515657837
2022-04-25 15:03:48,847 DEBUG epoch: 3, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.9543173765834374
2022-04-25 15:03:52,792 DEBUG epoch: 4, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.8646321719205834
2022-04-25 15:03:56,820 DEBUG epoch: 5, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.7679561301122737
2022-04-25 15:04:00,779 DEBUG epoch: 6, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.626223727117611
2022-04-25 15:04:04,622 DEBUG epoch: 7, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.628424363800242
2022-04-25 15:04:08,701 DEBUG epoch: 8, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.6220306505130817
2022-04-25 15:04:12,691 DEBUG epoch: 9, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.521893253809289
2022-04-25 15:04:16,419 DEBUG epoch: 10, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.4458189146428166
2022-04-25 15:04:20,404 DEBUG epoch: 11, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.4696476384054256
2022-04-25 15:04:24,544 DEBUG epoch: 12, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.4236096279530583
2022-04-25 15:04:28,299 DEBUG epoch: 13, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.4172991604744634
2022-04-25 15:04:32,344 DEBUG epoch: 14, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.3634749288800396
2022-04-25 15:04:36,494 DEBUG epoch: 15, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.4031510156921194
2022-04-25 15:04:40,248 DEBUG epoch: 16, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.411661991590186
2022-04-25 15:04:44,371 DEBUG epoch: 17, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.409529504896719
2022-04-25 15:04:48,449 DEBUG epoch: 18, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.3521096827108647
2022-04-25 15:04:52,200 DEBUG epoch: 19, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.369642882407466
2022-04-25 15:04:56,338 DEBUG epoch: 20, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.329691883883899
2022-04-25 15:05:00,403 DEBUG epoch: 21, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.331887696362749
2022-04-25 15:05:04,168 DEBUG epoch: 22, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.3347376283211045
2022-04-25 15:05:08,459 DEBUG epoch: 23, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.3434188999707186
2022-04-25 15:05:12,480 DEBUG epoch: 24, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.7587487516523916
2022-04-25 15:05:16,323 DEBUG epoch: 25, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.3636677748040307
2022-04-25 15:05:20,592 DEBUG epoch: 26, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.3486993705170063
2022-04-25 15:05:24,531 DEBUG epoch: 27, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.2138697074938425
2022-04-25 15:05:28,408 DEBUG epoch: 28, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.199593113947518
2022-04-25 15:05:32,560 DEBUG epoch: 29, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.217289514179471
2022-04-25 15:05:36,536 DEBUG epoch: 30, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.158181849914261
2022-04-25 15:05:40,445 DEBUG epoch: 31, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.225441384919082
2022-04-25 15:05:44,517 DEBUG epoch: 32, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.1464699672747263
2022-04-25 15:05:48,501 DEBUG epoch: 33, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 1.975849601286876
2022-04-25 15:05:52,477 DEBUG epoch: 34, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.006628748736804
2022-04-25 15:05:56,458 DEBUG epoch: 35, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.0771024332770818
2022-04-25 15:06:00,303 DEBUG epoch: 36, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.1040514179422884
2022-04-25 15:06:04,403 DEBUG epoch: 37, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.0154771865168706
2022-04-25 15:06:08,389 DEBUG epoch: 38, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.0102770132354544
2022-04-25 15:06:12,146 DEBUG epoch: 39, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 1.9977347699901726
2022-04-25 15:06:16,133 DEBUG epoch: 40, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 1.9589254388326331
