2022-04-27 03:29:57,075 DEBUG Namespace(arch='vgg11_bn', attack_client=0, attack_epochs=300, attack_style='Craft_option_step50', average_time=1, batch_size=128, bottleneck_option='None', cutlayer=4, data_proportion=0.0, dataset='cifar10', filename='ace_V2_epoch_vgg11_bn_cutlayer_4_client_1_seed125_dataset_cifar10_lr_0.05_200epoch', folder='saves/baseline', learning_rate=0.05, noniid_ratio=1.0, num_client=1, num_epochs='best', num_query=1000, random_seed=123, regularization='None', regularization_strength=0.0, scheme='V2_epoch', surrogate_arch='same', test_best=True, train_clas_layer=8.0)
2022-04-27 03:30:02,272 DEBUG Test (client-0):	Loss 0.6165 (0.3623)	Prec@1 81.250 (91.890)
2022-04-27 03:30:02,273 DEBUG  * Prec@1 91.890
2022-04-27 03:30:02,394 DEBUG 26
2022-04-27 03:30:02,394 DEBUG surrogate parameter has 26 trainable parameters!
2022-04-27 03:30:02,689 DEBUG Image 0 class 0 - Iter 50 Feature loss: 0.0003499372396618128 TVLoss: 1.3019812107086182 l2Loss: 0.6835524439811707
2022-04-27 03:30:02,907 DEBUG Image 1 class 0 - Iter 50 Feature loss: 0.00023314618738368154 TVLoss: 1.3189048767089844 l2Loss: 0.6932894587516785
2022-04-27 03:30:03,127 DEBUG Image 0 class 1 - Iter 50 Feature loss: 3.683499380713329e-05 TVLoss: 1.5586283206939697 l2Loss: 0.7649110555648804
2022-04-27 03:30:03,339 DEBUG Image 1 class 1 - Iter 50 Feature loss: 5.8412379075889476e-06 TVLoss: 1.383655309677124 l2Loss: 0.7545296549797058
2022-04-27 03:30:03,557 DEBUG Image 0 class 2 - Iter 50 Feature loss: 3.0397906812140718e-05 TVLoss: 1.3587003946304321 l2Loss: 0.6623281240463257
2022-04-27 03:30:03,791 DEBUG Image 1 class 2 - Iter 50 Feature loss: 0.00028081765049137175 TVLoss: 1.3551725149154663 l2Loss: 0.6622735261917114
2022-04-27 03:30:04,028 DEBUG Image 0 class 3 - Iter 50 Feature loss: 0.0004557524516712874 TVLoss: 1.302107334136963 l2Loss: 0.6471225619316101
2022-04-27 03:30:04,268 DEBUG Image 1 class 3 - Iter 50 Feature loss: 0.0010453957365825772 TVLoss: 1.3744022846221924 l2Loss: 0.6579090356826782
2022-04-27 03:30:04,506 DEBUG Image 0 class 4 - Iter 50 Feature loss: 0.0007584794075228274 TVLoss: 1.3191457986831665 l2Loss: 0.666406512260437
2022-04-27 03:30:04,742 DEBUG Image 1 class 4 - Iter 50 Feature loss: 0.0003332536434754729 TVLoss: 1.3609769344329834 l2Loss: 0.6716395616531372
2022-04-27 03:30:04,984 DEBUG Image 0 class 5 - Iter 50 Feature loss: 0.0005202132160775363 TVLoss: 1.2226139307022095 l2Loss: 0.6354703903198242
2022-04-27 03:30:05,218 DEBUG Image 1 class 5 - Iter 50 Feature loss: 0.0004351384413894266 TVLoss: 1.2258398532867432 l2Loss: 0.6372667551040649
2022-04-27 03:30:05,434 DEBUG Image 0 class 6 - Iter 50 Feature loss: 0.0003880701260641217 TVLoss: 1.2782925367355347 l2Loss: 0.6773280501365662
2022-04-27 03:30:05,643 DEBUG Image 1 class 6 - Iter 50 Feature loss: 1.1086402082582936e-05 TVLoss: 0.5390936136245728 l2Loss: 0.41886958479881287
2022-04-27 03:30:05,856 DEBUG Image 0 class 7 - Iter 50 Feature loss: 0.0007250064518302679 TVLoss: 1.2580444812774658 l2Loss: 0.6934095621109009
2022-04-27 03:30:06,072 DEBUG Image 1 class 7 - Iter 50 Feature loss: 0.0008918836829252541 TVLoss: 1.3885395526885986 l2Loss: 0.7094432711601257
2022-04-27 03:30:06,285 DEBUG Image 0 class 8 - Iter 50 Feature loss: 0.002096242504194379 TVLoss: 1.4425115585327148 l2Loss: 0.7276756167411804
2022-04-27 03:30:06,502 DEBUG Image 1 class 8 - Iter 50 Feature loss: 0.002493845531716943 TVLoss: 1.4985201358795166 l2Loss: 0.73324054479599
2022-04-27 03:30:06,717 DEBUG Image 0 class 9 - Iter 50 Feature loss: 0.00014149141497910023 TVLoss: 1.3619649410247803 l2Loss: 0.7082971334457397
2022-04-27 03:30:06,935 DEBUG Image 1 class 9 - Iter 50 Feature loss: 0.0001934579631779343 TVLoss: 1.3960230350494385 l2Loss: 0.7225338816642761
2022-04-27 03:30:08,553 DEBUG epoch: 0, val_acc: 10.25, val_fidelity: 10.27
2022-04-27 03:30:10,402 DEBUG epoch: 1, train_acc: 10.0, val_acc: 10.38, fidel_score: 10.38, acc_loss: 2.9532618522644043, grad_loss: None
2022-04-27 03:30:11,973 DEBUG epoch: 2, train_acc: 10.0, val_acc: 10.13, fidel_score: 9.92, acc_loss: 4.038832664489746, grad_loss: None
2022-04-27 03:30:13,780 DEBUG epoch: 3, train_acc: 10.0, val_acc: 9.72, fidel_score: 9.9, acc_loss: 4.475337028503418, grad_loss: None
2022-04-27 03:30:15,485 DEBUG epoch: 4, train_acc: 15.0, val_acc: 9.94, fidel_score: 10.08, acc_loss: 4.990528106689453, grad_loss: None
2022-04-27 03:30:16,990 DEBUG epoch: 5, train_acc: 15.0, val_acc: 10.11, fidel_score: 9.9, acc_loss: 7.2840423583984375, grad_loss: None
2022-04-27 03:30:18,861 DEBUG epoch: 6, train_acc: 15.0, val_acc: 10.02, fidel_score: 10.48, acc_loss: 6.533084869384766, grad_loss: None
2022-04-27 03:30:20,812 DEBUG epoch: 7, train_acc: 10.0, val_acc: 10.47, fidel_score: 10.31, acc_loss: 5.766499996185303, grad_loss: None
2022-04-27 03:30:22,667 DEBUG epoch: 8, train_acc: 20.0, val_acc: 9.49, fidel_score: 9.61, acc_loss: 4.266633033752441, grad_loss: None
2022-04-27 03:30:24,482 DEBUG epoch: 9, train_acc: 10.0, val_acc: 10.35, fidel_score: 10.28, acc_loss: 3.6971001625061035, grad_loss: None
2022-04-27 03:30:26,539 DEBUG epoch: 10, train_acc: 15.0, val_acc: 10.27, fidel_score: 10.27, acc_loss: 2.8275249004364014, grad_loss: None
2022-04-27 03:30:28,471 DEBUG epoch: 11, train_acc: 15.0, val_acc: 10.12, fidel_score: 10.3, acc_loss: 3.065203905105591, grad_loss: None
2022-04-27 03:30:30,311 DEBUG epoch: 12, train_acc: 20.0, val_acc: 10.47, fidel_score: 10.51, acc_loss: 2.4935545921325684, grad_loss: None
2022-04-27 03:30:31,767 DEBUG epoch: 13, train_acc: 10.0, val_acc: 10.75, fidel_score: 10.91, acc_loss: 2.4867162704467773, grad_loss: None
2022-04-27 03:30:33,256 DEBUG epoch: 14, train_acc: 10.0, val_acc: 10.38, fidel_score: 10.3, acc_loss: 2.815307140350342, grad_loss: None
2022-04-27 03:30:34,967 DEBUG epoch: 15, train_acc: 15.0, val_acc: 9.78, fidel_score: 9.79, acc_loss: 2.270723819732666, grad_loss: None
2022-04-27 03:30:36,595 DEBUG epoch: 16, train_acc: 20.0, val_acc: 10.23, fidel_score: 10.23, acc_loss: 2.5372369289398193, grad_loss: None
2022-04-27 03:30:38,402 DEBUG epoch: 17, train_acc: 15.0, val_acc: 10.05, fidel_score: 10.38, acc_loss: 3.1167964935302734, grad_loss: None
2022-04-27 03:30:40,211 DEBUG epoch: 18, train_acc: 10.0, val_acc: 10.41, fidel_score: 10.08, acc_loss: 2.773477077484131, grad_loss: None
2022-04-27 03:30:42,187 DEBUG epoch: 19, train_acc: 10.0, val_acc: 10.5, fidel_score: 10.31, acc_loss: 3.1592094898223877, grad_loss: None
2022-04-27 03:30:44,156 DEBUG epoch: 20, train_acc: 25.0, val_acc: 10.73, fidel_score: 10.66, acc_loss: 2.3448479175567627, grad_loss: None
2022-04-27 03:30:46,072 DEBUG epoch: 21, train_acc: 15.0, val_acc: 10.45, fidel_score: 10.55, acc_loss: 2.3320436477661133, grad_loss: None
2022-04-27 03:30:47,860 DEBUG epoch: 22, train_acc: 5.0, val_acc: 10.92, fidel_score: 10.91, acc_loss: 2.679222345352173, grad_loss: None
2022-04-27 03:30:49,915 DEBUG epoch: 23, train_acc: 15.0, val_acc: 11.29, fidel_score: 11.19, acc_loss: 3.348532199859619, grad_loss: None
2022-04-27 03:30:51,621 DEBUG epoch: 24, train_acc: 15.0, val_acc: 11.47, fidel_score: 11.35, acc_loss: 2.710327625274658, grad_loss: None
2022-04-27 03:30:53,176 DEBUG epoch: 25, train_acc: 15.0, val_acc: 10.42, fidel_score: 10.53, acc_loss: 2.7719483375549316, grad_loss: None
2022-04-27 03:30:54,694 DEBUG epoch: 26, train_acc: 15.0, val_acc: 9.97, fidel_score: 10.04, acc_loss: 2.431292772293091, grad_loss: None
2022-04-27 03:30:56,473 DEBUG epoch: 27, train_acc: 20.0, val_acc: 9.9, fidel_score: 9.76, acc_loss: 2.4519782066345215, grad_loss: None
2022-04-27 03:30:57,969 DEBUG epoch: 28, train_acc: 20.0, val_acc: 10.36, fidel_score: 10.45, acc_loss: 2.2262582778930664, grad_loss: None
