2022-04-22 16:10:26,455 DEBUG Namespace(arch='vgg11_bn', attack_client=0, attack_epochs=300, attack_style='GM_option_CIFAR10', average_time=1, batch_size=128, bottleneck_option='None', cutlayer=4, data_proportion=1.0, dataset='cifar100', filename='ace_V2_epoch_vgg11_bn_cutlayer_4_client_1_seed125_dataset_cifar100_lr_0.05_200epoch', folder='saves/baseline', learning_rate=0.005, noniid_ratio=1.0, num_client=1, num_epochs='best', num_query=10000, random_seed=123, regularization='None', regularization_strength=0.0, scheme='V2_epoch', surrogate_arch='same', test_best=True, train_clas_layer=3.0)
2022-04-22 16:10:29,958 DEBUG Test (client-0):	Loss 1.2311 (1.7817)	Prec@1 75.000 (68.630)
2022-04-22 16:10:29,958 DEBUG  * Prec@1 68.630
2022-04-22 16:10:29,959 DEBUG 6
2022-04-22 16:10:29,959 DEBUG surrogate parameter has 6 trainable parameters!
2022-04-22 16:10:34,590 DEBUG epoch: 0, val_acc: 0.48, val_fidelity: 0.34
2022-04-22 16:10:37,351 DEBUG epoch: 1, train_acc: 0.0, val_acc: 0.94, fidel_score: 0.97, acc_loss: 0.0, grad_loss: 4.099133748042433
2022-04-22 16:10:40,099 DEBUG epoch: 2, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 3.988012377219864
2022-04-22 16:10:42,858 DEBUG epoch: 3, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.954357328294199
2022-04-22 16:10:45,593 DEBUG epoch: 4, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.864623842360098
2022-04-22 16:10:48,357 DEBUG epoch: 5, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.7693678517884845
2022-04-22 16:10:51,119 DEBUG epoch: 6, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.6276486583902865
2022-04-22 16:10:53,870 DEBUG epoch: 7, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.6295022209988366
2022-04-22 16:10:56,625 DEBUG epoch: 8, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.6223805041252812
2022-04-22 16:10:59,381 DEBUG epoch: 9, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.521084451977211
2022-04-22 16:11:02,138 DEBUG epoch: 10, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.4469108053400546
2022-04-22 16:11:04,897 DEBUG epoch: 11, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.4714623629292354
2022-04-22 16:11:07,673 DEBUG epoch: 12, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.42784830286533
2022-04-22 16:11:10,420 DEBUG epoch: 13, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.4204262253604356
2022-04-22 16:11:13,171 DEBUG epoch: 14, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.3627251115026353
2022-04-22 16:11:15,921 DEBUG epoch: 15, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.402632025223744
2022-04-22 16:11:18,675 DEBUG epoch: 16, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.4107229845433293
2022-04-22 16:11:21,423 DEBUG epoch: 17, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.4081701115716863
2022-04-22 16:11:24,187 DEBUG epoch: 18, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.3556259825259827
2022-04-22 16:11:26,947 DEBUG epoch: 19, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.3714184685598445
2022-04-22 16:11:29,716 DEBUG epoch: 20, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.329268226140662
2022-04-22 16:11:32,459 DEBUG epoch: 21, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.3298007129113887
2022-04-22 16:11:35,214 DEBUG epoch: 22, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.336298891260654
2022-04-22 16:11:37,982 DEBUG epoch: 23, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.3448788153974314
2022-04-22 16:11:40,741 DEBUG epoch: 24, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.742780296108391
2022-04-22 16:11:43,500 DEBUG epoch: 25, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.3505732017227365
2022-04-22 16:11:46,266 DEBUG epoch: 26, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.3543942563141447
2022-04-22 16:11:49,017 DEBUG epoch: 27, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.2164367799517475
2022-04-22 16:11:51,777 DEBUG epoch: 28, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.194694117654728
2022-04-22 16:11:54,538 DEBUG epoch: 29, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.2182354821434505
2022-04-22 16:11:57,268 DEBUG epoch: 30, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.170684438717516
2022-04-22 16:12:00,005 DEBUG epoch: 31, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.2278246713590018
2022-04-22 16:12:02,755 DEBUG epoch: 32, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.1472288687017898
2022-04-22 16:12:05,508 DEBUG epoch: 33, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 1.9805271308633345
2022-04-22 16:12:08,291 DEBUG epoch: 34, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.0093961576872235
2022-04-22 16:12:11,065 DEBUG epoch: 35, train_acc: 0.0, val_acc: 1.0, fidel_score: 1.02, acc_loss: 0.0, grad_loss: 2.0787735815289654
